playerid,source_player_name
9495,Mikey Anderson
9504,Josiah Slavin
9547,Casey Mittelstadt
9548,Josh Dunne
9556,Connor Mackey
9783,Ben Meyers
9784,Blake Lizotte
9795,Matthew Murray
9841,Timothy Liljegren
9984,Logan Thompson
9995,Cole Reinhardt
10021,Cale Fleury
10028,Noah Philp
10042,Calen Addison
10060,Stuart Skinner
10066,James Hamblin
10084,Tristen Nielsen
10094,Montana Onyebuchi
10103,Jake Christiansen
10110,Connor Dewar
10118,Kole Lind
10124,Nolan Foote
10148,Cody Glass
10166,Brayden Pachal
10178,Parker Kelly
10192,Alexander Alexeyev
10239,Austin Strand
10317,Bowen Byram
10345,Michael Rasmussen
10354,Morgan Geekie
10355,Brett Leason
10364,MacKenzie Entwistle
10366,Gabriel Vilardi
10367,Owen Tippett
10375,Conor Timmins
10376,Nicolas Hague
10377,Morgan Frost
10378,Michael DiPietro
10394,Ty Dellandrea
10397,Tyler Tucker
10411,Curtis Douglas
10475,Jason Robertson
10513,Ryan McLeod
10514,Ben Jones
10520,Akil Thomas
10556,Kyle MacLean
10561,Jack Studnicka
10587,Kevin Bahl
10600,Declan Chisholm
10615,Hayden Hodgson
10632,Ryan McGregor
10649,Barrett Hayton
10650,Matthew Villalta
10685,Wyatt Aamodt
10689,Travis Mitchell
10696,Jaxson Stauber
10705,Bradley Marek
10707,Mitchell Chaffee
10724,Walker Duehr
10732,Alec Regula
10765,Andrei Svechnikov
10773,Marc Del Gaizo
10816,Jack St. Ivany
10819,Jeremy Swayman
59600,Joshua Giordano
20441,Zack Ostapchuk
20541,Stanislav Svozil
20548,Ivan Ivan
20558,William Eklund
20671,Wyatt Kaiser
20693,Michael Benning
21675,Mason McTavish
21682,Carson Lambos
21684,Matthew Savoie
21701,Colton Dach
21725,Olen Zellweger
21741,Wyatt Johnston
21751,Conor Geekie
21801,Tyson Hinds
21904,David Gucciardi
21932,Justin Hryckowian
21942,Gabriel Carriere
21951,Carter Mazur
21965,Colton Huard
21999,Sebastian Cossa
22032,Zachary Bolduc
22042,Ryan Ufko
22043,Josh Doan
22049,Matthew Coronato
22168,Luke Hughes
22169,Sean Behrens
22173,Jack Devine
22176,Tyler Boucher
22177,Ty Murchison
22178,Dylan Duke
22186,Guillaume Richard
22277,Joshua Samanski
22317,Ryan Greene
22455,Jakub Dobes
22462,Christian Kyrou
22502,Reid Schaefer
22574,Matthew Rempe
22603,Arseni Sergeev
22605,Georgi Merkulov
22607,Kevin Korchinski
22627,Viljami Marjala
22650,Samuel Helenius
22658,Leevi Meriläinen
22797,Jagger Firkus
22935,Nikita Chibrikov
22937,Pavel Mintyukov
23006,Cole O'Hara
23009,Ryan Tverberg
23018,Owen Say
23021,Corson Ceulemans
23025,Ethan Edwards
23069,Joel Nyström
23158,Adam Klapka
23177,Denton Mateychuk
23188,Logan Mailloux
23203,Janis Jerome Moser
23261,Ayrton Martino
23278,Bogdan Trineyev
23279,Nikita Novikov
23356,Jesper Vikman
23419,Isak Rosén
23424,Dmitri Voronkov
23444,Matias Maccelli
23456,Tim Stützle
56902,Tafari Chingwaru
56910,Tucker Tullikopf
56914,Kaden Hayes
57289,Alex Levshyn
57670,Gavin Burcar
57683,Mark Djomo
57700,Finn Spehar
57709,Luke Warrener
58170,Aidan Hesse
59667,Luca Pura
59668,Lance McCloskey
59753,Alexandre Andre
59754,Mathias Silaban
59755,Drew Smith
59756,Tobias Tvrznik
59757,Reid Nicol
59758,Booker Toninato
59759,Henri Ament
59760,Nolan Caffey
59761,Hunter Rudolph
59762,Cameron Dillard
59771,Dylan Lebret
59772,Lukasz McIsaac
59822,Liam Pue
59823,Maddox Schultz
59826,Brennan Brown
59827,Brock Burch
59828,Aiden Eskit
59829,Antonio Correia
59830,Calder Hamilton
59832,Shaun Hildebrandt
59833,Ty Hynes
59835,Keaton Jundt
59837,Kaden Meyer
59838,Hayden Schollar
59844,Enzo DiDomenicantonio
59845,Leif Oaten
59851,Luke Christopherson
59852,Sergio Davidson
59853,Jake Gustafson
59854,Cameron Jacobson
59855,Cole Hajt
59856,Eli Johnson
59858,Bryson Roberts
59859,Riley Pederson
59860,Brooks DeMars
59862,Seth Badry
59921,Ben Bowtell
59922,Gavin Clark
59923,Taye Timmerman
59924,Owen Corkish
59925,Connor Howe
59926,Landon MacSwain
59927,Grayden Peterson
59928,Owen Shadrick
59929,Zane Torre
59930,Max Lavoie
60000,Asher Gingras
60001,Logan Lanti
60005,Evan Markel
60010,Madden Tymchak
60055,Benson Hirst
60056,Ryker Doka
60057,Ivans Kufterins
60059,Dayton Reschny
60060,Blake Clark
60061,Jordin St. Louis
60062,Phoenix Cahill
60063,Jack Finnegan
60065,Marcus Laraque
60066,Sean Burick
60075,Nikolas Ferry
60385,Ethan Creran
60830,Mykola Kosarev
60884,Cruz Jim
61038,Teagen Bouchard
61061,Chase Nielson
61278,Owen Hayden
61430,Jamie Kirwan
61529,Kyle Obobaifo
61746,Carson Ralph
61768,Hayden Iron Shirt
61887,Nathan Crellin
61888,Devin Pelletier
61912,Ryan Oothoudt
61939,Kaeden Tate
61965,Liam Reed
61986,Elias Mitrikas
62013,Gavin Harrison
62044,Brennen Purych
62134,Linden Sobocan
62135,Nolan Bisson
62225,Cash Arcand-Vandale
62233,Alexander Watren
62234,Lucas Conrad
62235,Ewan Gillis
62433,Mattias Uyeda
62435,Luke Dumas
62485,Kole Anderosov
62558,Kalen Miles
62559,Louis-Oscar Holowaychuk
62630,William Matte
62683,Preston Lewis
62685,Matthew Hilderman
62688,Noah Chadi
62708,Malaki Martin
62758,Matheas Hejda
62759,Jack Utsunomiya
62768,Chace Turchak
62804,Luke Huska
62809,Braxton Gibson
62810,Logan Lepinski
62904,Holden Wouters
65219,Ryan Sadovia
65229,Cole Landreville
65262,Easton Doran
65263,Chris Kokkoris
65264,Elias Papadatos
65265,Karter Gibson
65290,Parker Schellenberg
65291,Tanner Massey
65292,Nolan Pilsner
65293,Roan Greschuk
32785,Aiden Shirey
38158,Melvin Novotny
38298,Lenny Giger
38918,Grant Young
41047,David Lukas Holub
41048,David Hruby
41053,Tomas Mikel
41157,Kyle Rohrer
41171,Dominic Gatto
41422,Nate Delladonna
41594,Austin Moline
42396,Ludvig Lafton
42415,Tommy Holtby
42416,Ryan Lund
42418,Thomas Zocco
42419,John Stout
42420,Aidan Dyer
42421,Owen Tylec
42577,Gustavs Griva
42579,Rihards Griva
42585,JJ Monteiro
42590,Phileas Lachat
43379,Saxton Tess
43380,Teddy Merrill
43382,Gavin Lock
43387,Charlie Arend
43388,Ashton Dahms
43392,Brady Zugec
43394,Brady O'Malley
43401,Matthew Grimes
43434,Cooper Simpson
43437,Nikita Konevych
43444,Kade Kohanski
43446,Masun Fleece
43450,Gavin Garry
43452,Joseph Mense
43455,Cole Tuminaro
43458,Aidan Janz
43463,Reese Shaw
43507,Easton Pace
32874,Trae Wilke
36288,Kolten Bridgeman
44070,Pavel McKenzie
44071,Doogan Pederson
44073,Blake Fiddler
44076,Evan Smith
44078,Derek Thurston
44088,Berney Weston
44089,Carsen Adair
44090,Nate Corbet
44091,Aleksey Chichkin
44092,Keets Fawcett
2158,Carson Soucy
2166,Mackenzie Blackwood
2170,Blake Coleman
2181,Alexander Kerfoot
2192,Steven Santini
2198,Scott Wedgewood
2199,Colton White
2200,Miles Wood
2205,Alexandre Carrier
2215,Justin Kirkland
2227,Thomas Novak
2229,Anthony Richard
31486,Jesse Heslop
31630,Jaxsin Vaughan
31703,Matthew Hutchison
31721,Chase Wutzke
32179,Nathan Mayes
32181,Maddix McCagherty
32361,Josh Fluker
32774,Ethan McCallum
32797,Luka Shcherbyna
32843,Tyson Yaremko
44093,Reese Hamilton
44094,Jaxen Adam
44095,Aiden Foster
44096,Jett Lajoie
44098,Joshua Ravensbergen
44099,Lee Shurgot
44103,Brody Gillespie
44107,Zach Pantelakis
44120,Aaron Obobaifo
44186,Linden Burrett
44187,Shea Busch
44108,Andrew Thomson
8369,Caleb Jones
50448,Heath Nelson
62905,Nick Goodwin
17381,Owen Power
62911,Kolton Denich
62917,Crosby Mateychuk
62934,Eli Tverdovsky
62935,Archer Cooke
62936,Dylan Mingo
62939,Tyler DiCarlo
62941,Mason Moreland
62956,Liam McFadden
62957,Drew Larioza
62972,Seamus Dillon
62973,Noah Fowler
62974,Reed Russell
62975,Cooper Bratton
63430,Carson Smith
63538,Matteo Di Stefano
63645,Julian Revel
63650,Oliver Bryks
63651,Walker Filewich
63734,Ethan Young
63795,Jack Poole
63802,Grady Veary
63844,Delano Pockar
63845,Levi Ellingsen
63872,Michael Makowsky
63943,Kayson Anderson
64178,Easten Turko
64223,Cohen Kuntz
64263,Jett Prpich
64456,Nathan Gardiner
64471,Carson Park
64472,Tyler O'keefe
64674,Richard Wonyeneh
64676,Urijah Moosetail
64687,Von Lakovic
64742,Jett Deschamps
64748,Joffrey Chan
64821,Remy Martins
64879,Kash Elke
64881,Trae Peterson
65144,Cruz Nicolay
65145,Owen Sejna
65147,Linden Andersen
65148,Seth Garofalo
65218,Charlie Leonard
20916,Arttu Hyry
21288,Ronald Attard
21398,Maxim Shabanov
21481,Nicholas Abruzzese
21500,Riley Kidney
21510,Joshua Roy
21528,Zachary L'Heureux
21533,Justin Robidas
21541,James Malatesta
21543,Nathan Gaucher
21544,Jacob Melanson
21603,Luca Del Bel Belluz
21604,Ethan Del Mastro
21617,Brandt Clarke
21628,Ryan Winterton
21636,Brennan Othmann
21640,Danny Zhilkin
21650,Shane Wright
21658,Ville Ottavainen
21670,Max McCue
21671,Bryce Montgomery
21674,J.R. Avon
30158,Brad Gardiner
33168,Emil Hemming
33279,Jakub Fibigr
33298,Maleek McGowan
34879,Sam McCue
35043,Nathan Villeneuve
35222,Landon Wright
35388,Jacob Therrien
35402,Leo Serlin
35417,Zachary Bowen
35597,Ethan Procyszyn
35703,Mason Zebeski
35714,Matthew Wang
35724,Kaden Pitre
35846,Jakub Chromiak
36086,Teddy Spitznagel
36418,Parker Von Richter
36505,Reed Gee
36506,Anthony Cristoforo
36507,Liam Greentree
36509,AJ Spellacy
36512,Bode Stewart
36535,Liam Storch
37214,Filip Ekberg
57144,Owen Leonard
45461,Kaleb Dietsch
45462,Nolan Jackson
45481,Anthony Paolini
45533,Kaleb Papineau
25834,Matvei Michkov
25897,Ville Koivunen
25985,Noah Warren
25986,Tristan Luneau
45556,Jack D'Arcy
51039,Ethan Garden
58728,Alex Armellin
58733,Johnny Brooks
58754,Cole Willard
58770,Andrew Pacheco
58866,Cole Crawford
58925,Elijah Chavez
58926,Lucas Demiglio
58932,Nathan McKee
58946,Royden Smith
58966,Reid Hayes
58968,Lachlan Larmand
59124,Tommy Kut
59195,Hagan Bach
59196,William Schneid
59197,Alexander Semenstov
59198,David Buchman
26397,Ian Moore
26398,Jake Livanavage
26400,Jackson Blake
26518,Abram Wiebe
26545,Quinn Hutson
26548,Jacob Quillan
26579,Topias Vilén
26631,Connor Bedard
26723,Gavin Brindley
26789,Jackson Hallum
26790,Adam Fantilli
26800,Cutter Gauthier
26823,Sergei Murashov
26846,William Stromgren
27026,Jaroslav Chmelar
27117,Artyom Duda
62048,Owen Leonard
10872,Ryan Poehling
10910,Neal Pionk
10916,Alex Iafallo
10939,Kiefer Sherwood
10979,Logan O'Connor
11019,Charle-Edouard D'Astous
11045,Nick DeSimone
11185,Zachary Aston-Reese
58614,Alex Wang
11244,Noah Cates
11259,Michael Callahan
11316,Colten Ellis
11457,Peyton Krebs
11467,Adam Ginning
11503,Jesper Boqvist
11573,Simon Lundmark
11580,Dominik Shine
11581,Luke Kunin
11722,Fabian Zetterlund
11891,David Gustafsson
11900,Oskar Bäck
11908,Vinni Lettieri
12093,Arvid Söderblom
12127,Alexander Georgiyev
12128,Filip Chytil
12132,Elias Pettersson
12137,David Kampf
12168,Gavin Bayreuther
12169,Sheldon Dries
12171,Sean Walker
12232,Samuel Ersson
12236,Olle Lycksell
59200,Jack Johnson
59341,Nico Armellin
59403,Easton Poe
59408,Cole Vreugdenhil
59576,Erik Maki
59591,AJ Gladman
59640,Kieran Riley
59724,Nolan Snyder
59726,Mclean Agrette
59727,Brody Pepoy
59728,Ryan Hanrahan
59737,Colin Feeley
59738,Brennan Huyck
59739,Brady Murnane
59740,Vadim Smirnov
59741,Jalen Lobo
59742,Sam Roberts
59743,Carter Kunopaski
59744,Cam Warren
59745,Jax Pereira
59748,Keaton Ardagh
59749,Peter Chlebowski
59750,Ty Daniels
59751,Leon Kolarik
59752,Gerry DiCunzolo
59790,Ryerson Edgar
59791,Gavin Christie
59792,Maksim Corovic
59793,Alex Forrest
59794,Mason Hriczov
59803,Vladimir Provorov
59804,John McLaughlin
59805,Kaden Aucoin
12253,Wojciech Stachowiak
12258,Mike Hardman
12274,Egor Afanasyev
12277,John Farinacci
12280,Hunter Skinner
12297,Parker Ford
12299,Martin Pospisil
12300,Cole Koepke
12310,Paul Cotter
12348,Cole Schwindt
12353,Thomas Harley
12355,Keean Washkurak
12358,Rasmus Sandin
12389,Ryan Suzuki
12405,Alexey Toropchenko
12408,Nico Daws
12411,Arthur Kaliyev
12413,Connor McMichael
12426,Philip Tomasino
12489,Noah Dobson
12498,Nathan Légaré
12548,Dawson Mercer
12567,Justin Barron
12569,Xavier Parent
12577,Jonathan Aspirot
12772,Sean Farrell
12774,Matt Boldy
12776,John Beecher
12777,Trevor Zegras
12778,Cole Caufield
12780,Henry Thrun
12782,Alex Vlasic
12783,Marshall Warren
12784,Domenick Fensore
12786,Drew Helleson
12789,Spencer Knight
12807,Matej Blumel
13468,Adam Boqvist
13586,Kent Johnson
13653,Alex Newhook
13758,Dylan Holloway
13772,Jacob Bernard-Docker
13776,Nick Blankenburg
13819,Linus Karlsson
13840,Jonatan Berggren
13853,Daniil Miromanov
13856,Mason Millman
13864,Nils Lundkvist
13871,Arshdeep Bains
13875,Trent Miner
13891,Justin Danforth
13990,Justin Sourdif
13992,Victor Östman
14241,Zach Whitecloud
14262,Brett Seney
14268,Bobby Brink
14273,Jordan Harris
14276,Dylan Garand
14294,Mikey Eyssimont
14302,Cameron Crotty
63198,Jacob Bultje
63633,Colton Rheaume
63871,Myles Dunn
63941,Cole Edmundson
63942,Jacob Vandeven
64308,Gavin Zepp
64541,Kaison Wang
64609,Tyson Ackerman
64620,Cade Campbell
64820,Owen Miniotas
65003,Jesse Debruyn
65288,Ryker Young
65289,Vladyslav Drahun
65303,Dylan Durno
14341,Hunter Shepard
14373,Jacob Bryson
14961,Aliaksei Protas
14978,Nils Höglander
14986,Jesper Wallstedt
15081,Anton Lundell
15083,Lassi Thomson
15095,Samuel Hlavaj
15111,Egor Zamula
15113,Kirill Marchenko
15114,Amir Miftakhov
15116,Alexander Romanov
15119,Pavel Dorofeyev
15128,Lukas Dostal
15172,David Tomasek
15195,Garin Bjorklund
15196,Jake Neighbours
15251,Vasily Podkolzin
15625,Pontus Holmberg
15628,Samuel Fagemo
15792,Danil Gushchin
15794,Arseni Gritsyuk
15795,Yegor Chinakhov
15807,Yaroslav Askarov
15819,Juuso Pärssinen
15824,Ville Heinola
15825,Christoffer Sedoff
15835,Martin Chromiak
15846,Elmer Söderblom
15857,Alexander Holtz
15859,Albert Johansson
15860,Philip Broberg
15862,Victor Söderström
15863,Tobias Björnfot
15907,Sam Colangelo
15916,Jackson Lacombe
15917,Cade Webber
16002,Filip Hållander
16111,Will Cuylle
16116,Mads Sogaard
16135,Jack Thompson
16189,Dustin Wolf
16195,William Villeneuve
16213,Mavrik Bourque
16217,Xavier Bourgault
16223,Matthew Maggio
16224,Marco Rossi
16226,Arber Xhekaj
16229,Donovan Sebrango
16245,Jordan Spence
16249,Avery Hayes
16251,Ryan Johnson
16260,Max Crozier
16265,Cameron Berg
16542,Moritz Seider
16587,Drew O'Connor
16597,Adam Edström
16603,Lukas Cormier
16607,Rémi Poirier
16637,Brandon Bussi
16651,Tyler Kleven
16654,Vincent Iorio
16864,Pyotr Kochetkov
16865,Daniil Tarasov
16884,Simon Holmström
16971,Ronan Seeley
16983,Rory Kerins
17040,Cross Hanas
17051,Seth Jarvis
17192,Stephen Halliday
17193,Mitchell Gibson
18067,Devin Cooley
18092,Morgan Barron
18566,Anton Lundmark
18572,Nils Åman
18575,Emil Heineman
18611,William Wallinder
18627,Georgy Romanov
18699,Brock Faber
18701,Luke Tuch
18702,Landon Slaggert
18705,Matthew Beniers
18708,Jake Sanderson
18712,Brett Berard
18719,Drew Commesso
18722,Hunter McKown
18785,Dennis Hildeby
18792,Ryker Evans
24830,Gleb Veremyev
24836,Kenny Connors
24862,Ryan Mcallister
24872,Taylor Makar
24889,Justin Ertel
24912,Jack Peart
24935,Zakhar Bardakov
24946,Braeden Bowman
25179,Simon Edvinsson
25230,Danila Yurov
25462,Juraj Slafkovsky
25584,Wilmer Skoog
25686,Carl Lindbom
25691,Ludvig Jansson
25702,Leo Carlsson
25713,Liam Öhgren
25714,Filip Bystedt
25716,Elias Salomonsson
25723,Noah Östlund
25725,Jonathan Lekkerimäki
25987,Tristan Allard
25990,Samuel Savoie
25996,Angus Booth
26001,Maveric Lamoureux
26019,Alexis Gendron
26070,Oliver Kapanen
26191,Kyle Chauvette
26204,Frank Nazar
26205,Logan Cooley
26218,Seamus Casey
26220,Jimmy Snuggerud
26223,Lane Hutson
26224,Hunter Brzustewicz
26227,Isaac Howard
26230,Rutger McGroarty
26235,Chase Pietila
26236,Noah Laba
26313,Vyacheslav Peksa
26320,Nikita Prishchepov
26340,Gleb Trikozov
26349,Nikita Grebyonkin
26352,Vsevolod Komarov
26375,Hunter McDonald
26384,Cooper Black
27243,Jani Nyman
27280,Marco Kasper
27295,Simon Nemec
27297,Filip Mesar
27299,Arno Tiefensee
27301,Maksymilian Szuber
27389,Kirill Kudryavtsev
27550,Pius Suter
27551,Cole Smith
27607,Samuel Jonsson
27648,Ivan Miroshnichenko
27728,Joakim Kemell
27780,Aatu Jämsen
27843,Bobby McMann
27935,Brayden Yager
27937,Nate Danielson
27955,Zachary Benson
27957,Owen Pickering
27968,Tanner Molendyk
27986,Ben Hemmerling
12779,Cam York
27992,Luca Cagnoni
28005,Aleksi Heimosalmi
28076,Fraser Minten
28079,Andrew Cristall
28094,Riley Heidt
28392,Kaden Hammell
28440,Lukas Dragicevic
28470,Sandis Vilmanis
28503,Stanislav Berezhnoi
28505,Vyacheslav Buteyets
28546,Jiří Kulich
28681,Tomas Suchanek
28684,Nikita Quapp
28689,Danila Klimovich
28696,Gabriel Szturc
28732,Egor Sidorov
28753,Dans Locmelis
28761,Lian Bichsel
28813,David Spacek
28817,Matyas Sapovaliv
28891,Michal Postava
28984,Emil Lilleberg
29021,Jorian Donovan
29022,Nolan Lalonde
29025,Gavin Hayes
29074,Jackson Dorrington
29075,Sam Rinzel
29076,Niklas Kokko
29086,Marek Alscher
29094,Aleksanteri Kaskimaki
29097,Elias Pettersson
29098,Eduard Sale
29124,Adam Sykora
29127,Dalibor Dvorsky
29130,Samuel Honzek
29142,Ivan Demidov
29146,Daniil But
29148,Martin Misiak
29422,Cooper Flinton
29423,Joe Fleming
29440,Jared Wright
29449,Alex Bump
29477,Tyson Gross
29505,Dmitri Simashev
29542,Shane Lachance
29685,Mathieu Cataford
29706,Ethan Gauthier
29747,Zeev Buium
29753,Drew Fortescue
29757,Ryan Leonard
29759,Oliver Moore
29760,Gabriel Perreault
29761,Gracyn Sawchyn
29764,William Smith
29785,Carter Yakemchuk
29796,Hunter St. Martin
29800,Jakub Demek
29804,Borya Valis
29845,Emmitt Finnie
29862,Adam Engström
29926,Viking Gustavsson Nyberg
30103,Nick Lardis
30108,Dom DiVincentiis
30110,Ty Nelson
30119,Angus MacDonell
30135,Dylan Roobroeck
30139,Beau Akey
30142,Hunter Haight
30164,Vinzenz Rohrer
30170,Paul Ludwinski
30183,David Goyette
30184,Quentin Musty
30203,Matthew Poitras
30209,Carson Rehkopf
30212,Colby Barlow
30221,Denver Barkey
30225,Isaiah George
30238,Calum Ritchie
30250,Caden Price
30268,Tristan Bertucci
30271,Amadeus Lombardi
30279,Owen Beck
30312,Otto Stenberg
30374,Luca Pinelli
30444,Theo Lindstein
30543,Oskar Pettersson
30764,Easton Cowan
30855,Lenni Hameenaho
30886,Axel Sandin-Pellikka
30910,Rasmus Kumpulainen
30958,Oliver Bonk
31129,Bradley Nadeau
31130,Matthew Wood
31286,Kyle Konin
31308,Felix Unger Sörum
31325,Tom Willander
31360,Ryan Fanti
31590,David Reinbacher
31723,Tij Iginla
31817,Victor Eklund
31838,Konsta Helenius
31839,Veeti Vaisanen
31878,Jacob Fowler
31885,Igor Chernyshov
31980,Harrison Meneghin
31985,Oscar Fisker Molgaard
32115,Collin Graf
32133,Liam McLinskey
32165,Lucas Condotta
32323,Harrison Scott
32602,Berkly Catton
32616,Anton Wahlberg
32974,Oiva Keskinen
33022,Uvis Balinskis
33096,Carson Wetsch
33251,Harrison Brunicke
33392,Matyas Melovsky
33522,Tyson Jugnauth
33535,Aydar Suniev
33938,Caleb MacDonald
36078,Matvei Gridin
36091,Macklin Celebrini
36207,Artyom Levshunov
36212,Sacha Boisvert
36424,Cole Beaudoin
36428,Beckett Sennecke
36436,James Hagens
36439,Cole Hutson
36449,Sam Dickinson
36462,Connor Clattenburg
36473,Porter Martone
36478,Florian Xhekaj
36479,Jett Luchanko
36509,AJ Spellacy
36510,Michael Misa
36511,Zayne Parekh
36997,Michael Brandsegg-Nygård
37012,Vilmer Alriksson
37276,Nathan Aspinall
37562,Anton Frondell
38382,Dominik Badinka
38634,Tyler Thorpe
39283,Carter Bear
40107,Mikuláš Hovorka
40720,Braeden Cootes
41054,Radim Mrtka
42220,Ben Kindel
42395,Stian Solberg
43243,Ivan Ryabkin
43412,Ilya Protas
43560,Atro Leppänen
44768,Matthew Schaefer
44773,Owen Griffin
44813,Brady Martin
45281,Luke Haymes
45706,Jared Woolley
62603,Justin Kowalkoski
62892,Colten McIntyre
63415,Dave Nozzolillo
64772,Caydon Edwards
