season,playerid,gameid,manpower,xg_on_a,xga,ga,sa,toi
20222023,818.0,91166,EV,0.454437304404563,0.650383917789439,2,17,40.3427777777749
20222023,818.0,91166,PP,0.173118337988853,0.152250038459897,0,2,9.76722222222167
20222023,818.0,91166,SH,0.490530638955533,0.489437512587755,0,7,7.54888888888334
20222023,9984.0,91166,EV,1.98118155635893,2.1621294960496,1,26,38.2938888888866
20222023,9984.0,91166,PP,0.132740040775388,0.394780203467235,0,3,7.54888888888334
20222023,9984.0,91166,SH,1.28646120708436,1.1281236638315,2,14,9.76722222222167
20222023,1805.0,91167,EV,1.69940047338605,1.70381520787487,3,26,41.9516666666651
20222023,1805.0,91167,PP,0.0511525906622409,0.0321473304065875,0,1,12.9005555555528
20222023,1805.0,91167,SH,1.00208918051794,1.15262898080982,0,8,8.37777777777784
20222023,2231.0,91167,EV,1.68437601643382,1.81427514972165,2,23,41.8172222222206
20222023,2231.0,91167,PP,0.302902460098267,0.366953569464385,0,1,8.37777777777784
20222023,2231.0,91167,SH,2.03088330477476,2.05629601702094,1,10,12.9005555555528
20222023,692.0,91168,EV,1.42024561576545,1.04466065744054,2,24,41.1999999999952
20222023,692.0,91168,PP,0.038341000676155,0.0871358215808868,0,1,5.80833333333284
20222023,692.0,91168,SH,0.541124384850263,0.954774389509111,1,9,10.8949999999983
20222023,8029.0,91168,EV,2.16064824140631,2.64842339453753,4,27,38.8422222222185
20222023,8029.0,91168,PP,0.754556557396427,0.760192567715421,0,6,8.95722222222
20222023,8029.0,91168,SH,0.568200659006834,1.40664943866432,0,3,5.80833333333284
20222023,1438.0,91169,EV,2.76060470181983,2.47754818346584,2,33,54.8305555555568
20222023,1438.0,91169,PP,0.0,0.0,0,0,3.43722222222217
20222023,1438.0,91169,SH,0.383932203054428,0.335256516933441,1,2,0.609999999999998
20222023,12127.0,91169,EV,2.67999433533987,2.06250090827234,3,27,54.5755555555568
20222023,12127.0,91169,PP,0.0,0.0,0,0,0.609999999999998
20222023,12127.0,91169,SH,0.563626617193222,0.539560624572914,1,5,3.43722222222217
20222023,163.0,91170,EV,3.353461031802,2.89866767462809,4,28,52.3772222222172
20222023,163.0,91170,PP,0.0,0.0,0,0,1.97055555555667
20222023,163.0,91170,SH,1.69597472250462,1.40943646756932,0,6,5.8661111111095
20222023,1427.0,91170,EV,3.43402934563346,3.68972540006507,3,42,52.3772222222172
20222023,1427.0,91170,PP,0.0,0.0,0,0,5.8661111111095
20222023,1427.0,91170,SH,0.0,0.0013099117204546,0,0,1.97055555555667
20222023,320.0,91171,EV,1.48114755540155,1.10132483375491,1,30,45.9138888888887
20222023,320.0,91171,PP,0.0087538920342922,0.005813193740323,0,1,7.74888888889001
20222023,320.0,91171,SH,0.63822354376316,0.893547470448538,0,6,8.12222222222134
20222023,1812.0,91171,EV,1.62467307090992,1.26357478025602,1,28,45.9688888888887
20222023,1812.0,91171,PP,0.0012883737217634,0.0010935543105006,0,1,8.12222222222134
20222023,1812.0,91171,SH,0.363359823822975,0.299934173934161,0,5,7.74888888889001
20222023,467.0,91172,EV,2.94027116661891,2.80961232201662,2,24,50.1072222222208
20222023,467.0,91172,PP,0.0,0.0024092800449579,0,0,1.96388888888834
20222023,467.0,91172,SH,1.40518160536885,1.40076223574579,0,7,5.75944444444666
20222023,2699.0,91172,EV,1.64026860962622,1.78646576989558,4,28,49.6983333333324
20222023,2699.0,91172,PP,0.986833421513438,0.903712187893689,1,4,5.75944444444666
20222023,2699.0,91172,SH,0.16412290930748,0.258296627551317,0,2,1.96388888888834
20222023,2198.0,91173,EV,1.90307102678344,1.58578072261298,2,23,43.8016666666673
20222023,2198.0,91173,PP,0.450518940575421,0.3926202848088,0,2,3.733888888888
20222023,2198.0,91173,SH,3.00521497614682,2.59128561872058,1,15,13.126111111115
20222023,8299.0,91173,EV,1.52138503745664,1.48100576584693,1,21,43.7811111111118
20222023,8299.0,91173,PP,0.237783604301512,0.149594419635832,0,3,13.126111111115
20222023,8299.0,91173,SH,0.873632594943047,0.731765544973314,1,4,3.733888888888
20222023,164.0,91174,EV,1.54016851098277,1.28812478051986,1,18,28.963333333335
20222023,164.0,91174,PP,0.199814748950302,0.168700749520212,1,4,7.83499999999999
20222023,164.0,91174,SH,0.371910143643618,0.394439027644694,1,3,1.975
20222023,1651.0,91174,EV,1.55747626093216,1.72073798649944,0,26,46.2755555555568
20222023,1651.0,91174,PP,0.0,0.0,0,0,3.94444444444434
20222023,1651.0,91174,SH,1.64396475721151,1.19972634606529,1,12,7.83499999999999
20222023,1805.0,91174,EV,0.45887116715312,0.351805269485339,3,11,17.3122222222218
20222023,1805.0,91174,SH,0.133111789822578,0.131398048251867,0,1,1.96944444444433
20222023,1862.0,91175,EV,2.58218929951545,2.04230763344094,3,28,44.6605555555612
20222023,1862.0,91175,PP,0.0,0.0,0,0,4.34388888889
20222023,1862.0,91175,SH,0.134562170132994,0.202830436872318,0,2,8.35111111111217
20222023,14675.0,91175,EV,2.72925555583788,2.61165959492791,4,41,42.8805555555618
20222023,14675.0,91175,PP,0.592495977878571,0.405206040479243,0,2,8.35111111111217
20222023,14675.0,91175,SH,0.372288182377815,0.343256536638364,0,6,4.34388888889
20222023,615.0,91176,EV,1.37639180559199,1.26284291560296,2,21,47.9694444444392
20222023,615.0,91176,PP,0.0,0.0,0,0,2.7911111111105
20222023,615.0,91176,SH,0.622631534934044,0.693751553073525,0,4,7.86166666666516
20222023,2297.0,91176,EV,2.20904195099138,2.01745575194945,2,27,47.9411111111059
20222023,2297.0,91176,PP,0.0,0.0021545409690588,0,0,7.86166666666516
20222023,2297.0,91176,SH,0.722962655127048,0.511533616110682,1,5,2.7911111111105
20222023,392.0,91177,EV,3.20928479090799,3.58782346377847,1,33,47.0172222222238
20222023,392.0,91177,PP,0.0,0.0,0,0,5.36333333333333
20222023,392.0,91177,SH,1.68687160313129,1.5333054466173,2,8,5.05777777777667
20222023,678.0,91177,EV,1.58613159734523,1.93869913002709,0,19,48.0688888888888
20222023,678.0,91177,PP,0.0,0.0,0,0,5.05777777777667
20222023,678.0,91177,SH,0.652966897934675,0.74232912948355,2,6,5.36333333333333
20222023,2166.0,91178,EV,1.89673312561354,2.06712810316821,1,15,49.2749999999978
20222023,2166.0,91178,PP,0.0,0.0111546954140067,0,0,5.18500000000183
20222023,2166.0,91178,SH,0.270859682932496,0.291600297670811,0,4,3.10999999999833
20222023,2274.0,91178,EV,2.93628224026179,2.37963035330176,3,36,46.4716666666662
20222023,2274.0,91178,PP,0.0,0.0,0,0,3.10999999999833
20222023,2274.0,91178,SH,1.14804380759597,1.06453995965421,0,7,5.18500000000183
20222023,746.0,91179,EV,1.93800120556261,2.57727333816001,3,30,52.0205555555571
20222023,746.0,91179,PP,0.0,0.0,0,0,3.795
20222023,746.0,91179,SH,0.54453144967556,0.323687029071152,1,6,5.26444444444333
20222023,1331.0,91179,EV,2.85564137549954,2.78135338274296,3,26,51.1583333333354
20222023,1331.0,91179,PP,0.0,0.0,0,0,5.26333333333333
20222023,1331.0,91179,SH,1.10989057831466,0.875279563479125,0,8,3.795
20222023,321.0,91180,EV,1.28790846897755,1.17775646439986,2,24,45.348888888895
20222023,321.0,91180,PP,0.450738310813904,0.340128004550934,1,2,4.45555555555834
20222023,321.0,91180,SH,0.940728301182389,0.791483655804768,2,8,6.13000000000051
20222023,860.0,91180,EV,1.78195713640889,1.79459696658887,2,28,46.3572222222267
20222023,860.0,91180,PP,0.37493209540844,0.401244647800922,0,2,6.13000000000051
20222023,860.0,91180,SH,1.00552414916456,1.02049428154714,2,9,4.45555555555834
20222023,818.0,91181,EV,1.65458959463285,1.56875313766068,2,13,15.4711111111126
20222023,818.0,91181,PP,0.224337592720985,0.136948347091675,1,2,1.9544444444445
20222023,818.0,91181,SH,0.15042382478714,0.0534872598946094,0,1,1.98333333333333
20222023,2504.0,91181,EV,2.3578744654078,2.07838547806022,3,40,47.6661111111143
20222023,2504.0,91181,PP,0.182948329951614,0.151464221678907,0,3,8.63444444444167
20222023,2504.0,91181,SH,0.376902356743813,0.300818465650082,0,2,1.9544444444445
20222023,7831.0,91181,EV,1.03618952003308,0.982610393024514,1,16,31.3083333333333
20222023,7831.0,91181,SH,0.267531931400299,0.397105762269348,1,2,6.65111111110834
20222023,1716.0,91182,EV,1.6422920410987,1.47634315647883,2,29,54.2727777777727
20222023,1716.0,91182,PP,0.355091616511345,0.197528369724751,0,2,3.96222222222167
20222023,1716.0,91182,SH,0.0,0.0,0,0,0.0177777777778336
20222023,2835.0,91182,EV,2.47516490262933,2.37091234239051,4,29,51.057222222216
20222023,2835.0,91182,PP,0.0,0.0,0,0,0.0177777777778336
20222023,2835.0,91182,SH,0.63065798021853,0.359652979299426,0,4,3.96222222222167
20222023,641.0,91183,EV,1.74820910033304,1.38319708697963,2,28,41.4577777777767
20222023,641.0,91183,PP,0.0,0.0,0,0,10.0455555555543
20222023,641.0,91183,SH,0.776239559054374,0.694450155133381,0,9,8.28666666666433
20222023,692.0,91183,EV,1.20048738660989,1.1289129195502,1,19,40.9977777777767
20222023,692.0,91183,PP,0.0,0.0037502357736229,0,0,8.28666666666433
20222023,692.0,91183,SH,1.39422800578177,1.69758069352247,2,13,10.0455555555543
20222023,250.0,91184,EV,0.868362639099359,1.15422876679804,0,7,17.6111111111133
20222023,250.0,91184,SH,0.174015082418919,0.203033361583948,0,2,3.84777777777833
20222023,502.0,91184,EV,1.77428242191672,1.56225603632629,2,19,30.6233333333306
20222023,502.0,91184,PP,0.236524596810341,0.16520169377327,0,1,4.66166666666617
20222023,502.0,91184,SH,0.191172033548355,0.248711939435452,1,2,3.1127777777795
20222023,1831.0,91184,EV,2.5898750021588,2.94992680329596,3,28,48.5999999999996
20222023,1831.0,91184,PP,0.265840750187635,0.225910291075706,1,4,6.96055555555782
20222023,1831.0,91184,SH,0.0,0.224223759490996,0,0,4.66166666666617
20222023,163.0,91185,EV,0.0169040374457836,0.312291722395457,0,1,7.17500000000501
20222023,163.0,91185,PP,0.0,0.0,0,0,1.94722222222167
20222023,1266.0,91185,EV,1.50909507565666,1.50351883424446,1,15,38.3499999999984
20222023,1266.0,91185,PP,0.191640481352806,0.260888576507568,1,2,6.19999999999952
20222023,1266.0,91185,SH,0.22007954493165,0.29193907091394,0,2,3.86444444444667
20222023,5046.0,91185,EV,2.31955877121072,2.23267253005178,2,29,45.0266666666684
20222023,5046.0,91185,PP,0.0,0.0022177051287144,0,0,3.86444444444667
20222023,5046.0,91185,SH,0.718084437772631,0.683728984557092,1,7,8.14722222222119
20222023,1331.0,91186,EV,2.44629672844894,2.0681706147734,3,29,44.6322222222202
20222023,1331.0,91186,PP,0.336249645799398,0.28083567507565,0,3,8.33000000000266
20222023,1331.0,91186,SH,2.2384835453704,2.03827659203671,1,15,9.58055555555605
20222023,1812.0,91186,EV,0.984951361373531,0.949286553717682,1,23,44.6322222222202
20222023,1812.0,91186,PP,0.131120458245277,0.104790911078453,1,2,9.58055555555605
20222023,1812.0,91186,SH,0.61723115388304,1.18501643917989,1,6,8.48222222222433
20222023,2141.0,91187,EV,2.18266247073188,1.93912639922928,1,32,46.5344444444374
20222023,2141.0,91187,PP,0.0,0.0,0,0,2.82444444444501
20222023,2141.0,91187,SH,1.08786278218031,0.693938732147216,1,8,5.01722222222283
20222023,2166.0,91187,EV,0.970647121313958,1.13211124419467,1,22,48.751111111103
20222023,2166.0,91187,PP,0.0274769254028797,0.0273431288078427,0,1,5.01722222222283
20222023,2166.0,91187,SH,0.0929403826594352,0.0867246382404118,0,1,3.78722222222334
20222023,860.0,91188,EV,1.60670127847697,1.40100999438436,0,22,54.129444444444
20222023,860.0,91188,PP,0.0,0.0,0,0,1.99944444444501
20222023,860.0,91188,SH,0.18873705342412,0.156181696802378,1,3,0.962222222222167
20222023,1427.0,91188,EV,1.01837890525348,1.10695112118264,0,23,55.4722222222223
20222023,1427.0,91188,PP,0.0,0.0,0,0,0.962222222222167
20222023,1427.0,91188,SH,0.0,0.0048721595667302,0,0,1.99944444444501
20222023,678.0,91189,EV,0.669383775093592,0.885785642720292,1,15,42.6544444444652
20222023,678.0,91189,PP,0.0,0.0,0,0,6.12777777777834
20222023,678.0,91189,SH,1.18861949443817,0.83951040985994,1,7,9.54777777777833
20222023,2239.0,91189,EV,2.95439027808607,2.43408829544205,5,30,42.6450000000202
20222023,2239.0,91189,PP,0.0195019803941249,0.0108161838725209,0,1,9.54777777777833
20222023,2239.0,91189,SH,0.245330046862364,0.360310744261369,1,3,6.12777777777834
20222023,1438.0,91190,EV,1.69094255345408,2.08079514669953,1,26,49.6472222222144
20222023,1438.0,91190,PP,0.0,0.0,0,0,4.90166666666599
20222023,1438.0,91190,SH,0.758672878146171,0.666872234083712,2,5,3.49722222222117
20222023,8299.0,91190,EV,1.60034928302048,1.51222916366532,1,26,49.5727777777705
20222023,8299.0,91190,PP,0.148048028349876,0.387116461526602,0,1,3.49722222222117
20222023,8299.0,91190,SH,0.206972580403089,0.250911170849576,0,4,4.90166666666599
20222023,467.0,91191,EV,2.92866810318082,2.78350285021588,3,29,50.258333333334
20222023,467.0,91191,PP,0.0011652054963633,0.0011915430659428,0,1,5.76944444444444
20222023,467.0,91191,SH,0.8483926076442,0.783297758316621,2,7,2.38611111111333
20222023,8379.0,91191,EV,2.55776811839314,2.23200015525799,2,33,50.258333333334
20222023,8379.0,91191,PP,0.0,0.0,0,0,2.38611111111333
20222023,8379.0,91191,SH,0.239178001880646,0.344887994229793,0,2,5.76944444444444
20222023,164.0,91192,EV,1.90129745902959,1.9017816055566,4,33,47.2744444444473
20222023,164.0,91192,PP,0.0,0.0,0,0,1.97611111111166
20222023,164.0,91192,SH,0.154213576577604,0.38948400854133,0,4,5.91055555555667
20222023,392.0,91192,EV,2.11483988282271,1.95436398050515,3,27,49.4155555555568
20222023,392.0,91192,PP,0.0011557464022189,0.0012977193109691,0,1,5.91055555555667
20222023,392.0,91192,SH,0.0,0.00181590532884,0,0,1.97611111111166
20222023,468.0,91193,EV,1.7297391728498,1.41688209131825,3,34,46.5366666666628
20222023,468.0,91193,PP,0.0,0.02410244429484,0,0,5.21444444444501
20222023,468.0,91193,SH,0.295253418385982,0.215993758756667,0,5,5.71111111111277
20222023,2274.0,91193,EV,1.29927102709189,1.3138614759082,5,20,44.6116666666645
20222023,2274.0,91193,PP,0.0481481017777695,0.0130568017484619,0,2,5.71111111111277
20222023,2274.0,91193,SH,0.855683520436287,0.53247888199985,0,7,5.21444444444501
20222023,1651.0,91194,EV,1.54905379255069,1.75149591115769,2,31,49.3405555555582
20222023,1651.0,91194,PP,0.907296992838383,0.756494484841823,1,4,5.74666666666767
20222023,1651.0,91194,SH,0.37872115150094,0.27221188810654,0,4,1.873888888889
20222023,1862.0,91194,EV,3.73376708850264,3.69947985210456,6,42,50.0266666666692
20222023,1862.0,91194,PP,0.0,0.0,0,0,1.873888888889
20222023,1862.0,91194,SH,0.983743038028478,0.948290262022055,0,6,5.74777777777884
20222023,2231.0,91195,EV,1.65698619763134,1.57588259404292,3,28,48.8666666666702
20222023,2231.0,91195,PP,0.0,0.0,0,0,2.66611111111117
20222023,2231.0,91195,SH,0.032449297606945,0.0145556207280604,0,1,2.71277777777833
20222023,2792.0,91195,EV,2.208617601078,2.40071178402286,0,32,50.8061111111152
20222023,2792.0,91195,PP,0.0,0.0,0,0,2.71277777777833
20222023,2792.0,91195,SH,0.496224861592054,0.56755775003694,1,5,4.11888888888784
20222023,47.0,91196,EV,1.92230142350308,1.97444879211252,0,26,50.2505555555589
20222023,47.0,91196,PP,0.0,0.0,0,0,0.380555555555499
20222023,47.0,91196,SH,0.218659496225882,0.421930373588111,1,5,7.70388888888817
20222023,746.0,91196,EV,2.33219108730554,2.27461707167094,3,24,50.0861111111156
20222023,746.0,91196,PP,0.135442420840263,0.122756764292717,0,1,7.70388888888817
20222023,746.0,91196,SH,0.0786265954375267,0.0916729420423507,1,2,0.380555555555499
20222023,9984.0,91197,EV,1.41785116225947,1.41850060597062,1,22,47.5116666666713
20222023,9984.0,91197,PP,0.0,0.0,0,0,6.18055555555832
20222023,9984.0,91197,SH,0.280578205361962,0.369848139118403,2,6,2.10388888888933
20222023,12127.0,91197,EV,1.59946456208126,1.59072031598771,1,26,49.2144444444497
20222023,12127.0,91197,PP,0.0,0.0,0,0,2.10388888888933
20222023,12127.0,91197,SH,1.03556836210191,1.13307666254695,1,7,6.19000000000332
20222023,426.0,91198,EV,0.703269195975735,0.79963445139583,2,23,48.6950000000043
20222023,426.0,91198,PP,0.0005796139594167,0.0043950927793047,0,1,7.93666666666666
20222023,426.0,91198,SH,0.721643311902881,0.638547044829465,1,7,6.19833333333732
20222023,818.0,91198,EV,1.3835668079555,1.37198458681814,2,21,48.9094444444477
20222023,818.0,91198,PP,0.0,0.0067077884450554,0,0,6.19833333333732
20222023,818.0,91198,SH,0.359006220474839,0.299748141085729,0,3,7.93666666666666
20222023,163.0,91199,EV,1.81576956622302,2.26738658180693,2,21,47.0427777777762
20222023,163.0,91199,PP,0.243935510050505,0.158370709395967,1,3,6.8699999999995
20222023,163.0,91199,SH,1.04618786275387,0.844759828643873,2,8,2.56055555555666
20222023,250.0,91199,EV,2.99699176102877,2.9407005085377,4,30,48.5116666666629
20222023,250.0,91199,PP,0.0089772958308458,0.0057406323030591,0,1,2.56055555555666
20222023,250.0,91199,SH,0.753134093247354,0.698183636646717,0,7,6.8699999999995
20222023,320.0,91200,EV,2.02211101248395,1.93608058709651,2,26,45.6299999999894
20222023,320.0,91200,PP,0.267818540334701,0.172443568706512,0,1,6.12888888888833
20222023,320.0,91200,SH,1.90374370664358,1.2203200480435,3,15,6.21333333333395
20222023,2399.0,91200,EV,1.70030340901576,1.67926857169368,1,29,45.6299999999894
20222023,2399.0,91200,PP,0.0019486740930005,0.0017858111532405,0,1,6.21333333333395
20222023,2399.0,91200,SH,0.385704254731536,0.285055147309321,0,5,6.12888888888833
20222023,121.0,91201,EV,2.29815894062631,1.7106947787106,5,24,51.4338888888959
20222023,121.0,91201,PP,0.03005400323309,0.0121699484880082,0,2,4.63944444444333
20222023,121.0,91201,SH,0.0,0.0900606785435228,0,0,1.97833333333334
20222023,16865.0,91201,EV,1.25085476366803,1.34882578783435,0,24,51.4338888888959
20222023,16865.0,91201,PP,0.0347269475460052,0.126765524968505,0,1,1.97833333333334
20222023,16865.0,91201,SH,0.769069316796958,0.582355368766002,1,8,4.63944444444333
20222023,369.0,91202,EV,1.46769769064849,1.62475341447862,3,26,38.9072222222242
20222023,369.0,91202,PP,0.001600612187758,0.0010545091936364,0,1,9.86277777777898
20222023,369.0,91202,SH,0.545566950459033,0.447310262243263,0,6,7.80388888889012
20222023,12789.0,91202,EV,0.419407448731362,0.573356245236936,0,12,40.1422222222242
20222023,12789.0,91202,PP,0.0,0.0,0,0,7.80388888889012
20222023,12789.0,91202,SH,2.37600695341825,2.11897847871296,2,13,9.86277777777898
20222023,615.0,91203,EV,1.19866639364045,1.30956173947197,0,25,52.1877777777752
20222023,615.0,91203,PP,0.285457223653793,0.256238430738449,0,1,1.91277777777999
20222023,615.0,91203,SH,0.209161601960659,0.114669088739902,0,2,3.839444444445
20222023,8029.0,91203,EV,1.54254939907696,1.32771361840423,2,26,51.2561111111086
20222023,8029.0,91203,PP,0.0,0.0,0,0,3.839444444445
20222023,8029.0,91203,SH,0.458028234541416,0.274081508629024,0,3,1.91277777777999
20222023,2198.0,91204,EV,1.9373295736732,2.10446802142542,3,31,41.7805555555569
20222023,2198.0,91204,PP,0.147131562232971,0.142350777983665,0,1,5.8761111111105
20222023,2198.0,91204,SH,0.975071884691715,0.841790468548424,1,7,6.83833333333517
20222023,2536.0,91204,EV,2.37255029450171,2.33597588067641,2,29,44.7177777777785
20222023,2536.0,91204,PP,0.0,0.0172193236649036,0,0,6.83833333333517
20222023,2536.0,91204,SH,0.10634133592248,0.142217074520886,0,2,5.8761111111105
20222023,1591.0,91205,EV,0.454466419294476,0.363677862798795,1,5,16.864444444445
20222023,1591.0,91205,PP,0.0,0.0,0,0,1.90777777777667
20222023,1591.0,91205,SH,0.0,0.0,0,0,0.625555555555002
20222023,2166.0,91205,EV,1.15430950839072,1.29616572259692,3,15,27.7477777777872
20222023,2166.0,91205,PP,0.264176311902702,0.176703224657103,1,4,5.75777777777834
20222023,2166.0,91205,SH,0.327932279091328,0.286712420755066,1,5,4.69055555555816
20222023,2695.0,91205,EV,3.15517692900903,2.96291205757006,3,38,44.6122222222322
20222023,2695.0,91205,PP,0.0,0.0,0,0,5.31611111111316
20222023,2695.0,91205,SH,0.929034929722547,0.704962474294006,0,8,7.66555555555501
