sim,team,conference,gp,wins,losses,ot_losses,points,goals_for,goals_against,goal_differential,playoffs,second_round,third_round,final,champion
97,NYI,East,82,43,39,10,96,277,261,16,1,1,0,0,0
97,STL,West,82,42,40,12,96,268,249,19,1,1,0,0,0
97,BUF,East,82,39,43,18,96,262,255,7,1,0,0,0,0
97,OTT,East,82,41,41,13,95,268,268,0,1,1,1,1,0
97,TOR,East,82,42,40,10,94,260,235,25,0,0,0,0,0
97,PHI,East,82,41,41,12,94,256,260,-4,0,0,0,0,0
97,BOS,East,82,41,41,12,94,238,248,-10,0,0,0,0,0
97,MIN,West,82,41,41,10,92,246,257,-11,1,0,0,0,0
97,FLA,East,82,42,40,7,91,254,256,-2,0,0,0,0,0
97,SJS,West,82,41,41,9,91,269,262,7,1,0,0,0,0
97,CBJ,East,82,39,43,13,91,245,255,-10,0,0,0,0,0
97,VAN,West,82,40,42,10,90,226,240,-14,0,0,0,0,0
97,CGY,West,82,39,43,12,90,255,262,-7,0,0,0,0,0
97,UTA,West,82,40,42,8,88,249,264,-15,0,0,0,0,0
97,TBL,East,82,40,42,8,88,240,259,-19,0,0,0,0,0
97,NYR,East,82,39,43,10,88,268,255,13,0,0,0,0,0
97,ANA,West,82,38,44,12,88,250,261,-11,0,0,0,0,0
97,LAK,West,82,37,45,9,83,244,273,-29,0,0,0,0,0
97,WPG,West,82,37,45,8,82,273,290,-17,0,0,0,0,0
97,SEA,West,82,32,50,13,77,242,277,-35,0,0,0,0,0
97,WSH,East,82,31,51,13,75,232,274,-42,0,0,0,0,0
97,CHI,West,82,27,55,11,65,201,269,-68,0,0,0,0,0
98,CAR,East,82,51,31,10,112,324,271,53,1,0,0,0,0
98,DAL,West,82,51,31,8,110,279,245,34,1,1,0,0,0
98,NSH,West,82,49,33,12,110,279,238,41,1,1,0,0,0
98,WPG,West,82,48,34,12,108,285,246,39,1,1,1,1,0
98,OTT,East,82,51,31,5,107,304,264,40,1,1,1,0,0
98,MIN,West,82,45,37,17,107,269,259,10,1,0,0,0,0
98,NYI,East,82,47,35,8,102,268,236,32,1,0,0,0,0
98,COL,West,82,47,35,7,101,305,274,31,1,1,1,0,0
98,NJD,East,82,44,38,13,101,266,253,13,1,0,0,0,0
98,PIT,East,82,48,34,3,99,276,256,20,1,1,1,1,1
98,CGY,West,82,45,37,9,99,270,260,10,1,0,0,0,0
98,ANA,West,82,43,39,13,99,266,233,33,1,0,0,0,0
98,EDM,West,82,46,36,6,98,288,258,30,1,0,0,0,0
98,VGK,West,82,45,37,6,96,266,243,23,0,0,0,0,0
98,TBL,East,82,43,39,9,95,288,277,11,1,1,0,0,0
98,BOS,East,82,43,39,9,95,247,250,-3,1,0,0,0,0
98,NYR,East,82,43,39,8,94,261,255,6,1,1,0,0,0
98,LAK,West,82,41,41,11,93,255,262,-7,0,0,0,0,0
98,CBJ,East,82,43,39,6,92,270,272,-2,0,0,0,0,0
98,DET,East,82,36,46,18,90,245,242,3,0,0,0,0,0
98,SJS,West,82,37,45,15,89,216,238,-22,0,0,0,0,0
98,BUF,East,82,36,46,13,85,247,254,-7,0,0,0,0,0
98,PHI,East,82,38,44,7,83,266,292,-26,0,0,0,0,0
98,TOR,East,82,34,48,15,83,232,268,-36,0,0,0,0,0
98,STL,West,82,38,44,6,82,247,271,-24,0,0,0,0,0
98,SEA,West,82,38,44,6,82,233,254,-21,0,0,0,0,0
98,FLA,East,82,35,47,8,78,229,258,-29,0,0,0,0,0
98,MTL,East,82,34,48,9,77,220,262,-42,0,0,0,0,0
98,VAN,West,82,28,54,21,77,213,256,-43,0,0,0,0,0
98,UTA,West,82,32,50,11,75,234,283,-49,0,0,0,0,0
98,WSH,East,82,28,54,13,69,225,267,-42,0,0,0,0,0
98,CHI,West,82,25,57,9,59,219,295,-76,0,0,0,0,0
99,MIN,West,82,50,32,9,109,264,237,27,1,1,1,1,1
99,COL,West,82,50,32,8,108,299,236,63,1,1,1,0,0
99,VGK,West,82,49,33,6,104,287,255,32,1,1,0,0,0
99,CAR,East,82,48,34,8,104,293,248,45,1,0,0,0,0
99,NSH,West,82,47,35,10,104,286,263,23,1,1,0,0,0
99,BUF,East,82,47,35,9,103,270,262,8,1,0,0,0,0
99,PIT,East,82,49,33,4,102,303,252,51,1,1,0,0,0
99,OTT,East,82,49,33,2,100,263,271,-8,1,1,0,0,0
99,LAK,West,82,43,39,12,98,280,257,23,1,0,0,0,0
99,WPG,West,82,44,38,9,97,275,270,5,1,0,0,0,0
99,CBJ,East,82,42,40,12,96,285,273,12,1,0,0,0,0
99,TBL,East,82,41,41,13,95,268,241,27,1,0,0,0,0
99,CGY,West,82,41,41,13,95,262,259,3,1,0,0,0,0
99,STL,West,82,42,40,9,93,264,273,-9,1,0,0,0,0
99,NJD,East,82,42,40,9,93,246,247,-1,1,1,1,0,0
99,NYI,East,82,41,41,11,93,246,261,-15,1,1,1,1,0
99,EDM,West,82,42,40,8,92,267,281,-14,0,0,0,0,0
99,UTA,West,82,39,43,14,92,270,269,1,0,0,0,0,0
99,BOS,East,82,37,45,17,91,238,235,3,0,0,0,0,0
99,NYR,East,82,40,42,10,90,266,274,-8,0,0,0,0,0
99,TOR,East,82,40,42,9,89,251,252,-1,0,0,0,0,0
99,SJS,West,82,40,42,9,89,247,257,-10,0,0,0,0,0
99,DET,East,82,38,44,13,89,241,245,-4,0,0,0,0,0
99,MTL,East,82,38,44,11,87,245,246,-1,0,0,0,0,0
99,DAL,West,82,38,44,10,86,241,252,-11,0,0,0,0,0
99,CHI,West,82,37,45,9,83,236,248,-12,0,0,0,0,0
99,SEA,West,82,35,47,13,83,253,271,-18,0,0,0,0,0
99,PHI,East,82,36,46,9,81,265,285,-20,0,0,0,0,0
99,WSH,East,82,33,49,14,80,218,277,-59,0,0,0,0,0
99,ANA,West,82,34,48,10,78,234,269,-35,0,0,0,0,0
99,FLA,East,82,34,48,7,75,251,287,-36,0,0,0,0,0
99,VAN,West,82,26,56,15,67,209,270,-61,0,0,0,0,0
100,COL,West,82,59,23,3,121,311,227,84,1,1,1,1,1
100,OTT,East,82,50,32,6,106,271,244,27,1,0,0,0,0
100,ANA,West,82,48,34,9,105,271,241,30,1,1,1,0,0
100,CAR,East,82,49,33,4,102,285,281,4,1,0,0,0,0
100,TOR,East,82,44,38,12,100,268,240,28,1,0,0,0,0
100,VGK,West,82,46,36,7,99,303,276,27,1,1,0,0,0
100,MTL,East,82,43,39,13,99,262,242,20,1,0,0,0,0
100,UTA,West,82,47,35,4,98,267,249,18,1,1,0,0,0
100,DAL,West,82,46,36,5,97,267,251,16,1,0,0,0,0
100,PIT,East,82,45,37,7,97,267,251,16,1,1,1,0,0
100,SJS,West,82,42,40,13,97,262,270,-8,1,0,0,0,0
100,BOS,East,82,42,40,12,96,239,258,-19,1,1,1,1,0
100,LAK,West,82,42,40,10,94,266,256,10,1,0,0,0,0
100,PHI,East,82,44,38,5,93,278,263,15,1,1,0,0,0
100,WPG,West,82,41,41,11,93,271,260,11,1,0,0,0,0
100,TBL,East,82,45,37,2,92,246,258,-12,1,1,0,0,0
100,NJD,East,82,41,41,10,92,244,247,-3,0,0,0,0,0
100,NSH,West,82,38,44,14,90,259,265,-6,0,0,0,0,0
100,EDM,West,82,40,42,8,88,290,250,40,0,0,0,0,0
100,STL,West,82,40,42,8,88,268,266,2,0,0,0,0,0
100,BUF,East,82,35,47,16,86,232,250,-18,0,0,0,0,0
100,CGY,West,82,37,45,11,85,268,279,-11,0,0,0,0,0
100,WSH,East,82,37,45,11,85,256,282,-26,0,0,0,0,0
100,CBJ,East,82,37,45,10,84,239,247,-8,0,0,0,0,0
100,FLA,East,82,37,45,9,83,262,278,-16,0,0,0,0,0
100,NYI,East,82,36,46,10,82,229,234,-5,0,0,0,0,0
100,DET,East,82,36,46,9,81,251,258,-7,0,0,0,0,0
100,NYR,East,82,36,46,8,80,272,293,-21,0,0,0,0,0
100,VAN,West,82,33,49,13,79,218,260,-42,0,0,0,0,0
100,SEA,West,82,33,49,12,78,230,273,-43,0,0,0,0,0
100,MIN,West,82,35,47,7,77,235,282,-47,0,0,0,0,0
100,CHI,West,82,28,54,15,71,201,257,-56,0,0,0,0,0
