sim,team,conference,gp,wins,losses,ot_losses,points,goals_for,goals_against,goal_differential,playoffs,second_round,third_round,final,champion
51,VGK,West,82,41,41,8,90,278,258,20,0,0,0,0,0
51,SEA,West,82,43,39,3,89,247,252,-5,0,0,0,0,0
51,NJD,East,82,42,40,5,89,267,245,22,1,1,0,0,0
51,LAK,West,82,42,40,3,87,282,261,21,0,0,0,0,0
51,UTA,West,82,42,40,3,87,275,260,15,0,0,0,0,0
51,SJS,West,82,39,43,6,84,241,252,-11,0,0,0,0,0
51,PHI,East,82,40,42,3,83,251,269,-18,0,0,0,0,0
51,TOR,East,82,39,43,4,82,210,256,-46,0,0,0,0,0
51,BOS,East,82,38,44,5,81,257,246,11,0,0,0,0,0
51,TBL,East,82,37,45,7,81,240,248,-8,0,0,0,0,0
51,ANA,West,82,36,46,8,80,240,265,-25,0,0,0,0,0
51,NYI,East,82,37,45,3,77,234,256,-22,0,0,0,0,0
51,CBJ,East,82,35,47,7,77,249,289,-40,0,0,0,0,0
51,DET,East,82,35,47,7,77,238,264,-26,0,0,0,0,0
51,CHI,West,82,34,48,9,77,227,261,-34,0,0,0,0,0
51,BUF,East,82,32,50,10,74,252,284,-32,0,0,0,0,0
51,VAN,West,82,30,52,12,72,215,254,-39,0,0,0,0,0
52,UTA,West,82,52,30,6,110,271,235,36,1,1,1,1,1
52,CAR,East,82,52,30,4,108,304,245,59,1,1,1,1,0
52,TBL,East,82,50,32,7,107,269,239,30,1,0,0,0,0
52,COL,West,82,50,32,6,106,320,264,56,1,1,0,0,0
52,BOS,East,82,47,35,9,103,260,229,31,1,0,0,0,0
52,DAL,West,82,46,36,4,96,290,265,25,1,0,0,0,0
52,EDM,West,82,43,39,9,95,276,265,11,1,1,1,0,0
52,NYI,East,82,44,38,6,94,242,260,-18,1,0,0,0,0
52,VGK,West,82,45,37,3,93,263,251,12,1,0,0,0,0
52,OTT,East,82,42,40,9,93,266,262,4,1,1,1,0,0
52,ANA,West,82,44,38,4,92,255,270,-15,1,1,0,0,0
52,LAK,West,82,42,40,8,92,265,253,12,1,0,0,0,0
52,SEA,West,82,42,40,8,92,242,227,15,1,0,0,0,0
52,VAN,West,82,40,42,11,91,233,250,-17,0,0,0,0,0
52,MIN,West,82,41,41,8,90,254,235,19,0,0,0,0,0
52,MTL,East,82,41,41,7,89,243,253,-10,1,1,0,0,0
52,NYR,East,82,39,43,10,88,254,267,-13,1,1,0,0,0
52,STL,West,82,41,41,5,87,261,263,-2,0,0,0,0,0
52,CBJ,East,82,40,42,7,87,259,268,-9,1,0,0,0,0
52,WPG,West,82,38,44,11,87,245,234,11,0,0,0,0,0
52,PHI,East,82,40,42,6,86,251,265,-14,0,0,0,0,0
52,NSH,West,82,39,43,8,86,247,256,-9,0,0,0,0,0
52,WSH,East,82,37,45,9,83,224,252,-28,0,0,0,0,0
52,SJS,West,82,38,44,6,82,261,259,2,0,0,0,0,0
52,NJD,East,82,36,46,10,82,255,272,-17,0,0,0,0,0
52,PIT,East,82,39,43,3,81,248,258,-10,0,0,0,0,0
52,CGY,West,82,38,44,5,81,226,246,-20,0,0,0,0,0
52,BUF,East,82,35,47,10,80,248,260,-12,0,0,0,0,0
52,FLA,East,82,35,47,7,77,259,279,-20,0,0,0,0,0
52,TOR,East,82,34,48,8,76,236,268,-32,0,0,0,0,0
52,DET,East,82,35,47,4,74,221,253,-32,0,0,0,0,0
52,CHI,West,82,27,55,7,61,208,253,-45,0,0,0,0,0
53,COL,West,82,56,26,2,114,289,230,59,1,0,0,0,0
53,EDM,West,82,51,31,3,105,280,244,36,1,0,0,0,0
53,OTT,East,82,48,34,7,103,291,245,46,1,1,0,0,0
53,CAR,East,82,49,33,4,102,304,275,29,1,1,0,0,0
53,SEA,West,82,46,36,6,98,286,243,43,1,1,0,0,0
53,PIT,East,82,47,35,3,97,293,264,29,1,0,0,0,0
53,DET,East,82,45,37,7,97,271,245,26,1,1,1,1,0
53,NYI,East,82,43,39,10,96,250,233,17,1,0,0,0,0
53,WPG,West,82,45,37,4,94,254,239,15,1,0,0,0,0
53,LAK,West,82,44,38,6,94,261,257,4,1,1,0,0,0
53,NJD,East,82,42,40,8,92,281,298,-17,1,1,1,0,0
53,FLA,East,82,42,40,7,91,263,260,3,1,0,0,0,0
53,PHI,East,82,41,41,9,91,281,261,20,1,0,0,0,0
53,VAN,West,82,43,39,3,89,254,245,9,1,0,0,0,0
53,MIN,West,82,42,40,5,89,269,259,10,1,1,1,0,0
53,VGK,West,82,41,41,6,88,264,263,1,1,1,1,1,1
53,NYR,East,82,40,42,8,88,279,258,21,0,0,0,0,0
53,CGY,West,82,40,42,7,87,239,250,-11,0,0,0,0,0
53,TOR,East,82,40,42,7,87,239,249,-10,0,0,0,0,0
53,MTL,East,82,41,41,4,86,237,233,4,0,0,0,0,0
53,NSH,West,82,39,43,8,86,255,267,-12,0,0,0,0,0
53,ANA,West,82,38,44,8,84,254,250,4,0,0,0,0,0
53,BOS,East,82,38,44,8,84,231,242,-11,0,0,0,0,0
53,DAL,West,82,37,45,9,83,269,273,-4,0,0,0,0,0
53,TBL,East,82,38,44,3,79,240,274,-34,0,0,0,0,0
53,SJS,West,82,36,46,7,79,232,255,-23,0,0,0,0,0
53,WSH,East,82,35,47,5,75,222,256,-34,0,0,0,0,0
53,BUF,East,82,35,47,4,74,252,288,-36,0,0,0,0,0
53,STL,West,82,33,49,8,74,241,291,-50,0,0,0,0,0
53,CBJ,East,82,35,47,3,73,244,274,-30,0,0,0,0,0
53,UTA,West,82,33,49,3,69,231,272,-41,0,0,0,0,0
53,CHI,West,82,29,53,9,67,222,285,-63,0,0,0,0,0
54,EDM,West,82,51,31,2,104,259,227,32,1,1,1,1,0
54,TBL,East,82,48,34,8,104,277,244,33,1,0,0,0,0
54,OTT,East,82,48,34,6,102,255,215,40,1,0,0,0,0
54,VGK,West,82,47,35,7,101,267,235,32,1,0,0,0,0
54,COL,West,82,46,36,7,99,321,282,39,1,1,1,0,0
54,LAK,West,82,47,35,4,98,265,265,0,1,1,0,0,0
54,FLA,East,82,45,37,7,97,259,259,0,1,0,0,0,0
54,BUF,East,82,45,37,7,97,254,251,3,1,0,0,0,0
54,NYI,East,82,44,38,9,97,270,236,34,1,1,0,0,0
54,BOS,East,82,47,35,2,96,251,226,25,1,1,1,0,0
54,ANA,West,82,45,37,6,96,253,251,2,1,0,0,0,0
54,PHI,East,82,46,36,3,95,294,257,37,1,1,0,0,0
54,PIT,East,82,45,37,5,95,272,253,19,1,1,1,1,1
54,NSH,West,82,40,42,11,91,266,269,-3,1,0,0,0,0
54,CAR,East,82,42,40,5,89,270,265,5,0,0,0,0,0
54,CBJ,East,82,41,41,7,89,247,274,-27,0,0,0,0,0
54,STL,West,82,42,40,4,88,271,270,1,1,1,0,0,0
54,NJD,East,82,40,42,8,88,268,269,-1,0,0,0,0,0
54,TOR,East,82,39,43,9,87,265,251,14,0,0,0,0,0
54,DAL,West,82,38,44,10,86,269,249,20,1,0,0,0,0
54,DET,East,82,39,43,6,84,239,256,-17,0,0,0,0,0
54,UTA,West,82,38,44,7,83,270,261,9,0,0,0,0,0
54,WPG,West,82,38,44,7,83,249,264,-15,0,0,0,0,0
54,MIN,West,82,39,43,3,81,278,279,-1,0,0,0,0,0
54,SJS,West,82,38,44,4,80,220,251,-31,0,0,0,0,0
54,MTL,East,82,38,44,3,79,248,268,-20,0,0,0,0,0
54,NYR,East,82,34,48,9,77,233,255,-22,0,0,0,0,0
54,CGY,West,82,34,48,6,74,266,296,-30,0,0,0,0,0
54,WSH,East,82,33,49,8,74,252,269,-17,0,0,0,0,0
54,VAN,West,82,33,49,8,74,214,260,-46,0,0,0,0,0
54,CHI,West,82,33,49,5,71,206,269,-63,0,0,0,0,0
54,SEA,West,82,29,53,5,63,212,264,-52,0,0,0,0,0
55,OTT,East,82,54,28,8,116,306,248,58,1,0,0,0,0
55,NJD,East,82,51,31,4,106,280,229,51,1,0,0,0,0
55,PIT,East,82,50,32,5,105,282,236,46,1,1,0,0,0
55,FLA,East,82,49,33,4,102,261,233,28,1,0,0,0,0
55,NSH,West,82,47,35,6,100,273,243,30,1,1,0,0,0
55,DAL,West,82,47,35,5,99,282,255,27,1,0,0,0,0
55,CBJ,East,82,41,41,14,96,254,234,20,1,1,0,0,0
55,SEA,West,82,45,37,5,95,237,253,-16,1,0,0,0,0
55,STL,West,82,43,39,9,95,262,236,26,1,0,0,0,0
55,COL,West,82,46,36,2,94,287,260,27,1,1,1,1,1
55,PHI,East,82,45,37,4,94,254,233,21,1,0,0,0,0
55,MIN,West,82,44,38,6,94,279,249,30,1,1,0,0,0
55,SJS,West,82,42,40,10,94,273,246,27,1,1,1,0,0
55,UTA,West,82,42,40,10,94,273,257,16,1,0,0,0,0
55,NYR,East,82,43,39,7,93,272,264,8,1,1,1,0,0
55,EDM,West,82,43,39,6,92,289,270,19,0,0,0,0,0
55,ANA,West,82,43,39,5,91,259,268,-9,0,0,0,0,0
55,NYI,East,82,42,40,6,90,242,257,-15,1,1,1,1,0
55,LAK,West,82,40,42,9,89,254,258,-4,0,0,0,0,0
55,BUF,East,82,40,42,7,87,256,262,-6,0,0,0,0,0
55,CAR,East,82,40,42,6,86,260,255,5,0,0,0,0,0
55,MTL,East,82,39,43,5,83,268,272,-4,0,0,0,0,0
55,VGK,West,82,39,43,4,82,262,266,-4,0,0,0,0,0
55,TBL,East,82,36,46,8,80,252,276,-24,0,0,0,0,0
55,CGY,West,82,35,47,8,78,240,271,-31,0,0,0,0,0
55,DET,East,82,34,48,9,77,230,278,-48,0,0,0,0,0
55,WPG,West,82,34,48,8,76,245,259,-14,0,0,0,0,0
55,BOS,East,82,34,48,7,75,235,269,-34,0,0,0,0,0
55,TOR,East,82,29,53,17,75,218,230,-12,0,0,0,0,0
55,VAN,West,82,32,50,5,69,202,290,-88,0,0,0,0,0
55,WSH,East,82,33,49,2,68,212,283,-71,0,0,0,0,0
55,CHI,West,82,30,52,6,66,204,263,-59,0,0,0,0,0
56,CAR,East,82,54,28,8,116,303,231,72,1,1,1,0,0
56,EDM,West,82,53,29,3,109,280,265,15,1,1,1,1,1
56,OTT,East,82,47,35,7,101,271,257,14,1,0,0,0,0
56,COL,West,82,47,35,6,100,295,257,38,1,1,1,0,0
56,VGK,West,82,47,35,5,99,267,251,16,1,0,0,0,0
56,BOS,East,82,46,36,7,99,267,239,28,1,1,0,0,0
56,NSH,West,82,45,37,8,98,286,253,33,1,1,0,0,0
56,SEA,West,82,45,37,8,98,274,245,29,1,0,0,0,0
56,DAL,West,82,45,37,6,96,260,239,21,1,1,0,0,0
56,TOR,East,82,42,40,12,96,266,242,24,1,1,1,1,0
56,MIN,West,82,43,39,9,95,265,257,8,1,0,0,0,0
56,PIT,East,82,42,40,11,95,284,234,50,1,0,0,0,0
56,ANA,West,82,43,39,8,94,264,261,3,1,0,0,0,0
56,NJD,East,82,43,39,6,92,273,263,10,1,0,0,0,0
56,STL,West,82,43,39,5,91,292,268,24,0,0,0,0,0
56,NYR,East,82,41,41,9,91,248,250,-2,1,1,0,0,0
56,PHI,East,82,43,39,3,89,239,261,-22,1,0,0,0,0
56,BUF,East,82,39,43,10,88,233,231,2,0,0,0,0,0
56,TBL,East,82,38,44,8,84,246,267,-21,0,0,0,0,0
56,CGY,West,82,37,45,10,84,267,279,-12,0,0,0,0,0
56,NYI,East,82,37,45,10,84,263,258,5,0,0,0,0,0
56,UTA,West,82,37,45,10,84,234,264,-30,0,0,0,0,0
56,CBJ,East,82,40,42,3,83,252,261,-9,0,0,0,0,0
56,WPG,West,82,39,43,5,83,228,267,-39,0,0,0,0,0
56,FLA,East,82,38,44,7,83,269,287,-18,0,0,0,0,0
56,WSH,East,82,37,45,8,82,251,262,-11,0,0,0,0,0
56,SJS,West,82,36,46,9,81,253,268,-15,0,0,0,0,0
56,MTL,East,82,39,43,2,80,232,262,-30,0,0,0,0,0
56,DET,East,82,37,45,5,79,230,269,-39,0,0,0,0,0
56,LAK,West,82,35,47,7,77,247,274,-27,0,0,0,0,0
56,VAN,West,82,27,55,10,64,208,264,-56,0,0,0,0,0
56,CHI,West,82,27,55,8,62,221,282,-61,0,0,0,0,0
57,PIT,East,82,52,30,3,107,281,239,42,1,1,0,0,0
57,VGK,West,82,50,32,5,105,302,231,71,1,0,0,0,0
57,OTT,East,82,49,33,4,102,287,234,53,1,0,0,0,0
57,UTA,West,82,47,35,8,102,255,254,1,1,1,0,0,0
57,ANA,West,82,46,36,10,102,297,231,66,1,0,0,0,0
57,CAR,East,82,46,36,6,98,295,249,46,1,0,0,0,0
57,TBL,East,82,44,38,9,97,263,245,18,1,0,0,0,0
57,MIN,West,82,45,37,6,96,245,224,21,1,0,0,0,0
57,BOS,East,82,44,38,8,96,241,246,-5,1,1,0,0,0
57,NYI,East,82,46,36,3,95,267,254,13,1,1,1,0,0
57,PHI,East,82,45,37,5,95,272,261,11,1,1,1,1,1
57,COL,West,82,45,37,4,94,255,254,1,1,1,1,1,0
57,WPG,West,82,42,40,9,93,236,249,-13,1,1,0,0,0
57,LAK,West,82,44,38,4,92,251,235,16,1,0,0,0,0
57,NSH,West,82,43,39,4,90,252,235,17,1,1,1,0,0
57,CBJ,East,82,42,40,6,90,248,245,3,1,0,0,0,0
57,MTL,East,82,43,39,3,89,225,241,-16,0,0,0,0,0
57,BUF,East,82,41,41,7,89,258,270,-12,0,0,0,0,0
57,DAL,West,82,41,41,7,89,248,261,-13,0,0,0,0,0
57,DET,East,82,39,43,10,88,238,250,-12,0,0,0,0,0
57,SEA,West,82,40,42,5,85,247,264,-17,0,0,0,0,0
57,TOR,East,82,39,43,6,84,246,264,-18,0,0,0,0,0
57,FLA,East,82,39,43,4,82,261,278,-17,0,0,0,0,0
57,SJS,West,82,38,44,5,81,241,267,-26,0,0,0,0,0
57,STL,West,82,36,46,8,80,249,259,-10,0,0,0,0,0
57,CGY,West,82,36,46,8,80,216,244,-28,0,0,0,0,0
57,NYR,East,82,33,49,11,77,244,246,-2,0,0,0,0,0
57,CHI,West,82,32,50,11,75,194,228,-34,0,0,0,0,0
57,WSH,East,82,32,50,9,73,234,273,-39,0,0,0,0,0
57,VAN,West,82,30,52,13,73,206,268,-62,0,0,0,0,0
57,EDM,West,82,34,48,3,71,267,283,-16,0,0,0,0,0
57,NJD,East,82,29,53,11,69,256,295,-39,0,0,0,0,0
58,UTA,West,82,55,27,5,115,299,225,74,1,1,0,0,0
58,CAR,East,82,55,27,4,114,338,257,81,1,0,0,0,0
58,COL,West,82,50,32,6,106,297,253,44,1,1,1,1,1
58,DAL,West,82,46,36,8,100,264,247,17,1,1,0,0,0
58,MIN,West,82,44,38,10,98,263,242,21,1,0,0,0,0
58,NYI,East,82,44,38,10,98,246,236,10,1,1,0,0,0
58,PIT,East,82,46,36,5,97,263,269,-6,1,0,0,0,0
58,TBL,East,82,46,36,4,96,260,258,2,1,0,0,0,0
58,NSH,West,82,44,38,8,96,263,242,21,1,1,1,0,0
58,STL,West,82,45,37,4,94,258,246,12,1,0,0,0,0
58,BOS,East,82,44,38,6,94,273,231,42,1,1,0,0,0
58,TOR,East,82,44,38,6,94,245,236,9,1,1,1,1,0
58,NYR,East,82,41,41,10,92,258,246,12,1,0,0,0,0
58,VGK,West,82,44,38,3,91,265,266,-1,1,0,0,0,0
58,LAK,West,82,42,40,7,91,261,262,-1,1,0,0,0,0
58,CBJ,East,82,41,41,9,91,263,247,16,1,1,1,0,0
58,NJD,East,82,42,40,5,89,261,255,6,0,0,0,0,0
58,EDM,West,82,43,39,2,88,256,257,-1,0,0,0,0,0
58,DET,East,82,40,42,7,87,253,263,-10,0,0,0,0,0
58,OTT,East,82,40,42,7,87,244,255,-11,0,0,0,0,0
58,SEA,West,82,40,42,5,85,233,232,1,0,0,0,0,0
58,SJS,West,82,39,43,5,83,245,264,-19,0,0,0,0,0
58,WPG,West,82,38,44,7,83,237,255,-18,0,0,0,0,0
58,ANA,West,82,37,45,8,82,245,255,-10,0,0,0,0,0
58,BUF,East,82,35,47,12,82,241,262,-21,0,0,0,0,0
58,CGY,West,82,37,45,5,79,232,264,-32,0,0,0,0,0
58,FLA,East,82,36,46,4,76,245,274,-29,0,0,0,0,0
58,PHI,East,82,34,48,8,76,248,267,-19,0,0,0,0,0
58,VAN,West,82,29,53,16,74,216,257,-41,0,0,0,0,0
58,MTL,East,82,33,49,7,73,221,264,-43,0,0,0,0,0
58,WSH,East,82,29,53,10,68,211,272,-61,0,0,0,0,0
58,CHI,West,82,29,53,6,64,205,250,-45,0,0,0,0,0
59,PIT,East,82,53,29,4,110,282,254,28,1,1,1,0,0
59,UTA,West,82,47,35,4,98,280,254,26,1,1,0,0,0
59,LAK,West,82,45,37,8,98,308,285,23,1,0,0,0,0
59,COL,West,82,47,35,3,97,298,286,12,1,1,1,1,1
59,TBL,East,82,44,38,8,96,253,248,5,1,1,0,0,0
59,TOR,East,82,44,38,7,95,248,236,12,1,0,0,0,0
59,VGK,West,82,42,40,11,95,264,272,-8,1,0,0,0,0
59,PHI,East,82,43,39,7,93,303,255,48,1,1,1,1,0
59,SJS,West,82,43,39,7,93,240,225,15,1,1,0,0,0
59,NYI,East,82,42,40,9,93,259,264,-5,1,0,0,0,0
59,CAR,East,82,44,38,4,92,275,254,21,1,1,0,0,0
59,BUF,East,82,42,40,8,92,255,262,-7,1,0,0,0,0
59,CBJ,East,82,41,41,10,92,251,262,-11,1,0,0,0,0
59,SEA,West,82,44,38,3,91,262,244,18,1,0,0,0,0
59,DET,East,82,42,40,7,91,263,241,22,0,0,0,0,0
59,NJD,East,82,41,41,9,91,249,265,-16,0,0,0,0,0
59,FLA,East,82,42,40,5,89,254,270,-16,0,0,0,0,0
59,NSH,West,82,41,41,7,89,255,278,-23,1,1,1,0,0
59,EDM,West,82,40,42,9,89,295,250,45,1,0,0,0,0
59,ANA,West,82,40,42,9,89,233,265,-32,0,0,0,0,0
59,STL,West,82,41,41,6,88,278,267,11,0,0,0,0,0
59,MIN,West,82,40,42,8,88,259,265,-6,0,0,0,0,0
59,OTT,East,82,41,41,5,87,255,270,-15,0,0,0,0,0
59,WPG,West,82,40,42,7,87,266,282,-16,0,0,0,0,0
59,DAL,West,82,39,43,6,84,252,249,3,0,0,0,0,0
59,BOS,East,82,38,44,6,82,241,248,-7,0,0,0,0,0
59,CGY,West,82,38,44,4,80,292,290,2,0,0,0,0,0
59,WSH,East,82,37,45,6,80,241,281,-40,0,0,0,0,0
59,VAN,West,82,33,49,13,79,248,259,-11,0,0,0,0,0
59,NYR,East,82,35,47,8,78,268,270,-2,0,0,0,0,0
59,MTL,East,82,33,49,6,72,263,293,-30,0,0,0,0,0
59,CHI,West,82,30,52,9,69,197,243,-46,0,0,0,0,0
60,COL,West,82,51,31,5,107,290,246,44,1,1,0,0,0
60,MIN,West,82,49,33,7,105,267,225,42,1,1,0,0,0
60,PIT,East,82,49,33,5,103,265,234,31,1,1,0,0,0
60,MTL,East,82,49,33,5,103,254,223,31,1,0,0,0,0
60,WPG,West,82,47,35,6,100,257,248,9,1,0,0,0,0
60,DET,East,82,46,36,5,97,255,253,2,1,0,0,0,0
60,TBL,East,82,46,36,4,96,260,270,-10,1,0,0,0,0
60,DAL,West,82,45,37,6,96,272,259,13,1,0,0,0,0
60,LAK,West,82,46,36,3,95,280,252,28,1,1,1,1,0
60,CAR,East,82,45,37,5,95,273,261,12,1,1,1,1,1
60,SJS,West,82,45,37,5,95,259,239,20,1,1,1,0,0
60,ANA,West,82,44,38,7,95,267,245,22,1,0,0,0,0
60,UTA,West,82,44,38,7,95,265,255,10,1,0,0,0,0
60,STL,West,82,42,40,11,95,252,250,2,0,0,0,0,0
60,EDM,West,82,43,39,5,91,260,260,0,0,0,0,0,0
60,NYI,East,82,41,41,9,91,295,258,37,1,1,0,0,0
60,FLA,East,82,42,40,6,90,247,240,7,1,1,1,0,0
60,SEA,West,82,42,40,4,88,242,225,17,0,0,0,0,0
60,NSH,West,82,41,41,5,87,262,271,-9,0,0,0,0,0
60,BUF,East,82,39,43,8,86,264,275,-11,1,0,0,0,0
60,NJD,East,82,39,43,8,86,239,257,-18,0,0,0,0,0
60,CGY,West,82,40,42,5,85,251,261,-10,0,0,0,0,0
60,WSH,East,82,38,44,8,84,223,237,-14,0,0,0,0,0
60,OTT,East,82,36,46,11,83,244,248,-4,0,0,0,0,0
60,NYR,East,82,35,47,13,83,255,263,-8,0,0,0,0,0
60,CBJ,East,82,37,45,8,82,230,268,-38,0,0,0,0,0
60,VGK,West,82,37,45,5,79,251,268,-17,0,0,0,0,0
60,BOS,East,82,36,46,5,77,232,257,-25,0,0,0,0,0
60,PHI,East,82,32,50,10,74,248,257,-9,0,0,0,0,0
60,VAN,West,82,29,53,11,69,214,251,-37,0,0,0,0,0
60,CHI,West,82,28,54,10,66,198,261,-63,0,0,0,0,0
60,TOR,East,82,29,53,7,65,221,275,-54,0,0,0,0,0
61,NYI,East,82,52,30,5,109,287,243,44,1,0,0,0,0
61,OTT,East,82,49,33,7,105,286,267,19,1,0,0,0,0
61,PHI,East,82,48,34,7,103,284,248,36,1,0,0,0,0
61,ANA,West,82,47,35,9,103,260,222,38,1,0,0,0,0
61,NYR,East,82,46,36,11,103,254,239,15,1,0,0,0,0
61,STL,West,82,49,33,4,102,275,247,28,1,0,0,0,0
61,CAR,East,82,48,34,5,101,285,259,26,1,1,1,0,0
61,COL,West,82,48,34,4,100,301,250,51,1,0,0,0,0
61,WPG,West,82,46,36,8,100,248,201,47,1,0,0,0,0
61,NSH,West,82,45,37,8,98,274,246,28,1,1,0,0,0
61,FLA,East,82,48,34,1,97,264,233,31,1,1,1,1,0
61,LAK,West,82,45,37,7,97,252,241,11,1,1,0,0,0
61,UTA,West,82,42,40,7,91,259,251,8,1,1,1,0,0
61,NJD,East,82,42,40,6,90,263,270,-7,1,1,0,0,0
61,BUF,East,82,41,41,8,90,237,258,-21,1,1,0,0,0
61,VGK,West,82,43,39,2,88,259,252,7,1,1,1,1,1
61,MTL,East,82,40,42,8,88,256,248,8,0,0,0,0,0
61,EDM,West,82,41,41,5,87,246,244,2,0,0,0,0,0
61,DET,East,82,39,43,7,85,239,275,-36,0,0,0,0,0
61,CGY,West,82,37,45,10,84,225,256,-31,0,0,0,0,0
61,BOS,East,82,38,44,7,83,247,250,-3,0,0,0,0,0
61,CBJ,East,82,37,45,8,82,229,256,-27,0,0,0,0,0
61,DAL,West,82,35,47,12,82,250,269,-19,0,0,0,0,0
61,PIT,East,82,39,43,3,81,284,266,18,0,0,0,0,0
61,TOR,East,82,39,43,2,80,239,258,-19,0,0,0,0,0
61,VAN,West,82,34,48,10,78,219,251,-32,0,0,0,0,0
61,WSH,East,82,33,49,11,77,224,257,-33,0,0,0,0,0
61,CHI,West,82,30,52,15,75,220,254,-34,0,0,0,0,0
61,SJS,West,82,32,50,10,74,243,263,-20,0,0,0,0,0
61,TBL,East,82,34,48,4,72,232,273,-41,0,0,0,0,0
61,MIN,West,82,33,49,5,71,237,259,-22,0,0,0,0,0
61,SEA,West,82,32,50,6,70,197,269,-72,0,0,0,0,0
62,MTL,East,82,53,29,9,115,261,222,39,1,0,0,0,0
62,CAR,East,82,53,29,3,109,326,235,91,1,1,0,0,0
62,COL,West,82,52,30,1,105,317,255,62,1,1,0,0,0
62,TBL,East,82,49,33,4,102,283,247,36,1,1,0,0,0
62,WPG,West,82,46,36,9,101,275,240,35,1,1,0,0,0
62,UTA,West,82,48,34,3,99,269,232,37,1,0,0,0,0
62,CBJ,East,82,46,36,7,99,261,244,17,1,0,0,0,0
62,PIT,East,82,47,35,4,98,271,262,9,1,1,1,1,1
62,NYI,East,82,43,39,10,96,250,244,6,1,0,0,0,0
62,ANA,West,82,43,39,9,95,268,241,27,1,0,0,0,0
62,BUF,East,82,44,38,6,94,249,254,-5,1,0,0,0,0
62,NJD,East,82,43,39,6,92,275,280,-5,1,1,1,0,0
62,PHI,East,82,44,38,3,91,255,257,-2,0,0,0,0,0
62,DAL,West,82,43,39,5,91,273,244,29,1,1,1,0,0
62,STL,West,82,41,41,7,89,254,262,-8,1,1,1,1,0
62,LAK,West,82,41,41,5,87,282,256,26,1,0,0,0,0
62,NYR,East,82,40,42,7,87,280,264,16,0,0,0,0,0
62,SJS,West,82,41,41,4,86,237,246,-9,1,0,0,0,0
62,VGK,West,82,40,42,5,85,251,277,-26,0,0,0,0,0
62,EDM,West,82,39,43,6,84,250,257,-7,0,0,0,0,0
62,TOR,East,82,37,45,10,84,233,252,-19,0,0,0,0,0
62,FLA,East,82,38,44,4,80,263,261,2,0,0,0,0,0
62,MIN,West,82,37,45,6,80,241,254,-13,0,0,0,0,0
62,BOS,East,82,34,48,11,79,242,267,-25,0,0,0,0,0
62,SEA,West,82,36,46,6,78,253,301,-48,0,0,0,0,0
62,WSH,East,82,36,46,6,78,202,240,-38,0,0,0,0,0
62,CGY,West,82,36,46,4,76,230,256,-26,0,0,0,0,0
62,OTT,East,82,35,47,5,75,252,271,-19,0,0,0,0,0
62,DET,East,82,31,51,13,75,216,249,-33,0,0,0,0,0
62,NSH,West,82,35,47,4,74,240,286,-46,0,0,0,0,0
62,VAN,West,82,29,53,15,73,229,284,-55,0,0,0,0,0
62,CHI,West,82,32,50,6,70,223,271,-48,0,0,0,0,0
63,MTL,East,82,52,30,2,106,238,232,6,1,1,0,0,0
63,COL,West,82,51,31,4,106,337,248,89,1,1,1,0,0
63,NSH,West,82,49,33,7,105,284,243,41,1,0,0,0,0
63,PIT,East,82,51,31,1,103,289,258,31,1,1,0,0,0
63,STL,West,82,49,33,5,103,244,241,3,1,1,0,0,0
63,NYI,East,82,46,36,7,99,289,229,60,1,1,1,0,0
63,CAR,East,82,45,37,8,98,285,257,28,1,1,1,1,0
63,FLA,East,82,46,36,5,97,293,250,43,1,0,0,0,0
63,UTA,West,82,45,37,7,97,270,247,23,1,0,0,0,0
63,VGK,West,82,44,38,8,96,264,263,1,1,1,1,1,1
63,LAK,West,82,42,40,12,96,254,240,14,1,0,0,0,0
63,PHI,East,82,46,36,3,95,264,253,11,1,0,0,0,0
63,OTT,East,82,44,38,7,95,254,254,0,1,0,0,0,0
63,NYR,East,82,43,39,6,92,254,239,15,1,0,0,0,0
63,TBL,East,82,43,39,6,92,251,240,11,0,0,0,0,0
63,CBJ,East,82,42,40,8,92,257,263,-6,0,0,0,0,0
63,WSH,East,82,39,43,14,92,254,242,12,0,0,0,0,0
63,MIN,West,82,40,42,7,87,246,278,-32,1,1,0,0,0
63,CGY,West,82,39,43,8,86,226,232,-6,1,0,0,0,0
63,TOR,East,82,39,43,7,85,250,260,-10,0,0,0,0,0
63,SEA,West,82,37,45,11,85,246,253,-7,0,0,0,0,0
63,BUF,East,82,37,45,10,84,263,271,-8,0,0,0,0,0
63,EDM,West,82,39,43,4,82,245,253,-8,0,0,0,0,0
63,ANA,West,82,37,45,8,82,269,291,-22,0,0,0,0,0
63,WPG,West,82,38,44,5,81,245,253,-8,0,0,0,0,0
63,NJD,East,82,37,45,6,80,237,245,-8,0,0,0,0,0
63,DET,East,82,36,46,7,79,237,276,-39,0,0,0,0,0
63,DAL,West,82,36,46,3,75,222,258,-36,0,0,0,0,0
63,SJS,West,82,35,47,4,74,247,265,-18,0,0,0,0,0
63,BOS,East,82,33,49,5,71,242,293,-51,0,0,0,0,0
63,VAN,West,82,30,52,10,70,199,255,-56,0,0,0,0,0
63,CHI,West,82,22,60,10,54,192,265,-73,0,0,0,0,0
64,COL,West,82,57,25,3,117,315,248,67,1,1,1,1,1
64,EDM,West,82,49,33,6,104,284,243,41,1,1,1,0,0
64,PIT,East,82,47,35,9,103,287,239,48,1,1,0,0,0
