sim,seasonstage,pid,name,team,position,goals,a1,a2,points
3,playoff,8484166,Adam Fantilli,CBJ,F,3,0,5,8
3,playoff,8482705,Cole Sillinger,CBJ,F,0,2,1,3
3,playoff,8478460,Zach Werenski,CBJ,D,3,7,3,13
3,playoff,8483485,Denton Mateychuk,CBJ,D,3,2,0,5
3,playoff,8481716,Dmitri Voronkov,CBJ,F,2,0,2,4
3,playoff,8481596,Shane Pinto,OTT,F,1,0,1,2
3,playoff,8477425,Miles Wood,CBJ,F,1,1,0,2
3,playoff,8479671,Mathieu Olivier,CBJ,F,4,1,0,5
3,playoff,8477839,Conor Sheary,NYR,F,6,1,2,9
3,playoff,8476459,Mika Zibanejad,NYR,F,21,6,1,28
3,playoff,8479407,Jesper Bratt,NJD,F,4,3,2,9
3,playoff,8479996,Cody Glass,NJD,F,4,0,0,4
3,playoff,8478399,Jonas Siegenthaler,NJD,D,0,2,2,4
3,playoff,8482110,Dawson Mercer,NJD,F,2,1,1,4
3,playoff,8484210,Gabe Perreault,NYR,F,7,3,0,10
3,playoff,8476462,Dougie Hamilton,NJD,D,2,0,0,2
3,playoff,8480002,Nico Hischier,NJD,F,1,1,2,4
3,playoff,8481559,Jack Hughes,NJD,F,0,3,2,5
3,playoff,8482109,Alexis Lafrenière,NYR,F,16,9,2,27
3,playoff,8483690,Noah Laba,NYR,F,3,1,7,11
3,playoff,8476389,Vincent Trocheck,NYR,F,3,6,6,15
3,playoff,8476468,J.T. Miller,NYR,F,4,7,8,19
3,playoff,8479323,Adam Fox,NYR,D,1,14,6,21
3,playoff,8480192,Johnathan Kovacevic,NJD,D,1,2,1,4
3,playoff,8484958,Maksim Tsyplakov,NJD,F,1,0,1,2
3,playoff,8478882,Vladislav Gavrikov,NYR,D,1,1,3,5
3,playoff,8478840,Will Borgen,NYR,D,2,3,2,7
3,playoff,8483495,Simon Nemec,NJD,D,1,0,0,1
3,playoff,8479390,Taylor Raddysh,NYR,F,5,3,0,8
3,playoff,8481525,Matthew Robertson,NYR,D,2,2,3,7
3,playoff,8478462,Nicolas Roy,COL,F,3,1,0,4
3,playoff,8480039,Martin Necas,COL,F,9,8,5,22
3,playoff,8480835,Jack Drury,COL,F,4,3,5,12
3,playoff,8476455,Gabriel Landeskog,COL,F,9,4,4,17
3,playoff,8481186,Logan O'Connor,COL,F,5,3,3,11
3,playoff,8477501,Valeri Nichushkin,COL,F,3,1,4,8
3,playoff,8478038,Devon Toews,COL,D,1,2,2,5
3,playoff,8476312,Josh Manson,COL,D,2,5,4,11
3,playoff,8480069,Cale Makar,COL,D,7,9,4,20
3,playoff,8480448,Parker Kelly,COL,F,10,2,2,14
3,playoff,8475158,Ryan O'Reilly,NSH,F,4,0,0,4
3,playoff,8474600,Roman Josi,NSH,D,2,1,0,3
3,playoff,8476887,Filip Forsberg,NSH,F,2,0,3,5
3,playoff,8484241,Matthew Wood,NSH,F,1,2,0,3
3,playoff,8474564,Steven Stamkos,NSH,F,0,2,0,2
3,playoff,8482146,Luke Evangelista,NSH,F,1,2,1,4
3,playoff,8479980,Nicolas Hague,NSH,D,0,1,0,1
3,playoff,8476869,Brady Skjei,NSH,D,0,1,0,1
3,playoff,8475754,Brock Nelson,COL,F,5,7,4,16
3,playoff,8484258,Sam Malinski,COL,D,2,2,4,8
3,playoff,8482947,Zakhar Bardakov,COL,F,2,0,1,3
3,playoff,8477492,Nathan MacKinnon,COL,F,8,11,3,22
3,playoff,8482768,Fedor Svechkov,NSH,F,0,0,1,1
3,playoff,8482482,Adam Wilsby,NSH,D,1,0,0,1
3,playoff,8480246,Nick Perbix,NSH,D,0,1,0,1
3,playoff,8476539,Jonathan Marchessault,NSH,F,0,0,1,1
3,playoff,8482699,Dylan Guenther,UTA,F,8,3,3,14
3,playoff,8480434,Sean Durzi,UTA,D,1,5,5,11
3,playoff,8479343,Clayton Keller,UTA,F,6,12,1,19
3,playoff,8479410,Mikhail Sergachev,UTA,D,2,5,3,10
3,playoff,8481028,Martin Pospisil,CGY,F,1,1,0,2
3,playoff,8480797,Joel Farabee,CGY,F,2,1,0,3
3,playoff,8476874,Olli Maatta,CGY,D,0,0,3,3
3,playoff,8482679,Matt Coronato,CGY,F,2,0,1,3
3,playoff,8476399,Blake Coleman,CGY,F,2,1,0,3
3,playoff,8481068,Yegor Sharangovich,CGY,F,1,2,1,4
3,playoff,8483431,Logan Cooley,UTA,F,5,2,2,9
3,playoff,8478474,Lawson Crouse,UTA,F,8,4,2,14
3,playoff,8482074,Connor Zary,CGY,F,3,0,2,5
3,playoff,8484860,Matvei Gridin,CGY,F,2,4,0,6
3,playoff,8476456,Jonathan Huberdeau,CGY,F,0,2,0,2
3,playoff,8480860,Kevin Bahl,CGY,D,1,0,2,3
3,playoff,8477951,Nick Schmaltz,UTA,F,11,4,1,16
3,playoff,8477220,Nate Schmidt,UTA,D,1,0,2,3
3,playoff,8477021,Alexander Kerfoot,UTA,F,1,1,3,5
3,playoff,8479619,Michael Carcone,UTA,F,8,1,1,10
3,playoff,8482175,JJ Peterka,UTA,F,4,0,0,4
3,playoff,8477346,MacKenzie Weegar,UTA,D,0,3,7,10
3,playoff,8478507,John Marino,UTA,D,0,6,3,9
3,playoff,8480727,Zach Whitecloud,CGY,D,0,1,0,1
3,playoff,8482165,Yan Kuznetsov,CGY,D,1,0,1,2
3,playoff,8480028,Morgan Frost,CGY,F,0,2,0,2
3,playoff,8474150,Mikael Backlund,CGY,F,0,1,0,1
3,playoff,8484150,Hunter Brzustewicz,CGY,D,0,0,1,1
3,playoff,8476458,Ryan Strome,CGY,F,0,0,1,1
3,playoff,8474013,Ian Cole,UTA,D,1,1,4,6
3,playoff,8478550,Artemi Panarin,LAK,F,5,6,6,17
3,playoff,8481532,Alex Turcotte,LAK,F,1,1,1,3
3,playoff,8479998,Mikey Anderson,LAK,D,0,2,1,3
3,playoff,8474563,Drew Doughty,LAK,D,1,1,1,3
3,playoff,8476469,Joel Armia,LAK,F,1,4,0,5
3,playoff,8483406,Taylor Ward,LAK,F,3,1,0,4
3,playoff,8475906,John Klingberg,SJS,D,3,1,1,5
3,playoff,8480798,Philipp Kurashev,SJS,F,1,2,1,4
3,playoff,8484227,Will Smith,SJS,F,4,2,1,7
3,playoff,8485402,Michael Misa,SJS,F,1,2,1,4
3,playoff,8484801,Macklin Celebrini,SJS,F,2,1,2,5
3,playoff,8475200,Dmitry Orlov,SJS,D,0,2,2,4
3,playoff,8484911,Collin Graf,SJS,F,1,1,0,2
3,playoff,8477942,Kevin Fiala,LAK,F,8,3,4,15
3,playoff,8477960,Adrian Kempe,LAK,F,7,3,2,12
3,playoff,8482124,Quinton Byfield,LAK,F,10,1,1,12
3,playoff,8476624,Barclay Goodrow,SJS,F,2,0,0,2
3,playoff,8479983,Mario Ferraro,SJS,D,0,1,2,3
3,playoff,8483630,Pavol Regenda,SJS,F,1,0,0,1
3,playoff,8475208,Brian Dumoulin,LAK,D,1,0,1,2
3,playoff,8482730,Brandt Clarke,LAK,D,0,8,0,8
3,playoff,8482667,William Eklund,SJS,F,0,1,1,2
3,playoff,8484806,Sam Dickinson,SJS,D,0,1,0,1
3,playoff,8483756,Jared Wright,LAK,F,0,1,0,1
3,playoff,8482155,Alex Laferriere,LAK,F,3,5,2,10
3,playoff,8482726,Samuel Helenius,LAK,F,1,0,4,5
3,playoff,8480748,Kiefer Sherwood,SJS,F,0,1,0,1
3,playoff,8482166,Shakir Mukhamadullin,SJS,D,1,0,0,1
3,playoff,8479675,Trevor Moore,LAK,F,5,0,2,7
3,playoff,8481043,Cole Koepke,WPG,F,2,0,1,3
3,playoff,8480014,Gabriel Vilardi,WPG,F,1,2,0,3
3,playoff,8477504,Josh Morrissey,WPG,D,1,1,1,3
3,playoff,8476460,Mark Scheifele,WPG,F,2,3,1,6
3,playoff,8478398,Kyle Connor,WPG,F,1,0,5,6
3,playoff,8475191,Reilly Smith,VGK,F,2,0,0,2
3,playoff,8478483,Mitch Marner,VGK,F,1,3,2,6
3,playoff,8478403,Jack Eichel,VGK,F,4,1,5,10
3,playoff,8479353,Brett Howden,VGK,F,4,1,1,6
3,playoff,8483890,Braeden Bowman,VGK,F,1,3,1,5
3,playoff,8481604,Pavel Dorofeyev,VGK,F,3,2,0,5
3,playoff,8478396,Noah Hanifin,VGK,D,0,0,4,4
3,playoff,8482062,Cole Smith,VGK,F,2,0,0,2
3,playoff,8482765,Isak Rosen,WPG,F,1,0,0,1
3,playoff,8476392,Adam Lowry,WPG,F,0,1,0,1
3,playoff,8476525,Colin Miller,WPG,D,1,0,0,1
3,playoff,8482787,Nikita Chibrikov,WPG,F,1,1,1,3
3,playoff,8473604,Jonathan Toews,WPG,F,4,0,0,4
3,playoff,8482149,Cole Perfetti,WPG,F,1,2,0,3
3,playoff,8477964,Ivan Barbashev,VGK,F,4,4,2,10
3,playoff,8478397,Rasmus Andersson,VGK,D,2,6,1,9
3,playoff,8475913,Mark Stone,VGK,F,8,2,1,11
3,playoff,8475188,Brayden McNabb,VGK,D,1,3,0,4
3,playoff,8477447,Shea Theodore,VGK,D,1,0,3,4
3,playoff,8476925,Colton Sissons,VGK,F,0,2,0,2
3,playoff,8478468,Jeremy Lauzon,VGK,D,0,0,1,1
3,playoff,8475799,Nino Niederreiter,WPG,F,0,1,0,1
3,playoff,8480049,Dylan Samberg,WPG,D,0,1,0,1
3,playoff,8481527,Kaedan Korczak,VGK,D,1,1,0,2
3,playoff,8476881,Tomas Hertl,VGK,F,1,1,1,3
3,playoff,8478055,Gustav Forsling,FLA,D,0,1,1,2
3,playoff,8478859,Niko Mikkola,FLA,D,2,0,2,4
3,playoff,8482877,Jaroslav Chmelar,NYR,F,1,2,1,4
3,playoff,8481789,Tye Kartye,NYR,F,1,4,4,9
3,playoff,8482157,Will Cuylle,NYR,F,4,0,1,5
3,playoff,8483669,Adam Sykora,NYR,F,0,1,1,2
3,playoff,8477497,Sean Monahan,CBJ,F,1,1,1,3
3,playoff,8478856,Conor Garland,CBJ,F,2,1,0,3
3,playoff,8479371,Dante Fabbro,CBJ,D,0,1,0,1
3,playoff,8480806,Isac Lundeström,CBJ,F,1,0,0,1
3,playoff,8481161,Jake Christiansen,CBJ,D,0,1,0,1
3,playoff,8482073,Braden Schneider,NYR,D,0,3,0,3
3,playoff,8477476,Artturi Lehkonen,COL,F,3,3,2,8
3,playoff,8480855,Jack McBain,UTA,F,1,1,0,2
3,playoff,8476441,Joel Edmundson,LAK,D,0,1,2,3
3,playoff,8479977,Kailer Yamamoto,UTA,F,5,0,1,6
3,playoff,8476879,Cody Ceci,LAK,D,0,2,0,2
3,playoff,8478831,Kevin Stenlund,UTA,F,1,0,1,2
3,playoff,8477478,William Carrier,CAR,F,0,0,1,1
3,playoff,8484169,Drew Fortescue,NYR,D,0,0,1,1
3,playoff,8475172,Nazem Kadri,COL,F,3,1,0,4
3,playoff,8479293,Brandon Tanev,UTA,F,0,0,1,1
