gameid,team,date,gf,ga,g_plusminus,xg_plusminus,poss_value,off_the_puck,gax,gsax,xga,pass_carry_dump,faceoff_def,rookie_F,rookie_D,rookie_G,xgf,xga_target
115467,STL,2023-11-16,1.0,5.0,-4.0,-4.0,0.16977917420902286,1.9542621977492853,-0.05063882174388612,0.31851659494288126,1.3242122534884415,0.2958584666264745,-0.12607929241745153,0.0,1.048780487804878,0.7560975609756098,4.794273833345295,2.4086896429502143
115468,FLA,2023-11-16,1.0,2.0,-1.0,-1.0,0.4649077821259245,3.6325847160204248,-0.1279439071256844,-0.01629286611978519,-0.8973007981910402,0.4735957818014923,-0.008687999675567885,0.0,0.6829268292682926,0.0,1.7622394096422693,2.092149288267505
115469,TOR,2023-11-17,3.0,2.0,1.0,1.0,0.546229582160909,2.6613505867673592,-0.17700365576601704,0.2279927054361483,0.6060931573012687,0.6010053174948289,-0.0547757353339198,0.0,0.8048780487804879,0.0,2.3016298604239056,2.2170782399287856
115470,BUF,2023-11-17,2.0,3.0,-1.0,-1.0,-0.002258511624325041,0.5789638004966287,-0.0402433465173174,-0.0019821022415919057,1.224722756889588,0.04753265377915182,-0.04979116540347685,0.0,0.8780487804878049,0.46341463414634143,3.1767171777927183,3.050940952370675
115471,FLA,2023-11-17,2.0,1.0,1.0,1.0,0.3042228244025761,4.633174697650344,-0.04282915252270487,-0.01386566262886229,-0.8349170758695066,0.4075325086718067,-0.10330968426923073,0.0,0.0,0.46341463414634143,3.32127981516113,2.6493207273313066
115472,MIN,2023-11-18,1.0,1.0,0.0,0.0,0.24565773710947403,1.7624272562060153,-0.3506652324830543,0.5400082827804291,-0.33289683338302134,0.18733484137212095,0.05832289573735315,0.0,0.5853658536585367,0.0,1.5879846788163285,1.8888388772925322
115473,VGK,2023-11-18,3.0,4.0,-1.0,-1.0,0.06296072540501507,2.7204495809720526,0.14622742546718664,0.19597477933420152,-0.6658019894259025,0.1433582222291217,-0.08039749682410673,0.0,0.0,0.0,3.1574302041425297,1.8060174295008489
115474,CHI,2023-11-18,2.0,4.0,-2.0,-2.0,-0.5182580539653731,-1.641766248944935,-0.436255287927576,0.016161384306252455,0.33594055987240024,-0.3926423518768102,-0.12561570208856288,0.0,2.2195121951219514,0.4878048780487805,2.434594334458863,3.4721500781370986
115475,EDM,2023-11-18,4.0,6.0,-2.0,-2.0,0.45483074446076766,4.840686342516013,0.103806580074181,0.018577710492151556,-0.6617713496094579,0.629243848040968,-0.17441310358020035,0.0,0.0,0.0,4.100037853319757,3.5626528120556396
115476,PIT,2023-11-18,2.0,4.0,-2.0,-2.0,0.9889757970991908,4.5669001655579695,-0.380375798354361,0.12901145349734544,0.8666172635998387,0.9650381977323472,0.023937599366843552,0.0,0.7317073170731707,0.0,3.474786087539598,4.037569933038724
115477,MTL,2023-11-18,2.0,5.0,-3.0,-3.0,-0.1354835059282069,-0.3344439848316555,-0.19942569153958523,0.10448415748339941,1.6692877394606374,-0.07402195385179094,-0.06146155207641599,0.0,0.024390243902439046,0.0,2.397898243993079,4.528913904974631
115478,NYI,2023-11-18,4.0,4.0,0.0,0.0,0.11202460278400159,-0.11187024548067523,-0.07103012305024578,0.5089499213602862,-0.31485010737323055,0.2269252499625058,-0.11490064717850423,0.0,0.0,0.0,3.989707573332468,4.912242549903017
115479,NYR,2023-11-18,5.0,3.0,2.0,2.0,0.2638210165804845,2.039825856040527,0.047510294681372,0.44675521525786477,-0.13482037005897152,0.27406263720315516,-0.010241620622670589,0.0,0.4878048780487805,0.0,4.485383112272005,2.5612828854182013
115480,ARI,2023-11-18,2.0,5.0,-3.0,-3.0,0.24800907016328028,1.6447899062065519,0.3254633484760512,0.10684760728830471,0.7047630332998833,0.4348288021416126,-0.18681973197833235,0.0,0.7560975609756098,0.0,1.405433134393058,2.784656717484467
115481,CBJ,2023-11-18,3.0,4.0,-1.0,-1.0,-0.023901280481334476,-0.17576576535382415,-0.27325669240475686,-0.5093355238714505,0.8902380724324284,0.045659470434345845,-0.06956075091568015,0.0,1.1951219512195121,0.0,3.1324521148063216,2.576894280122477
115482,COL,2023-11-18,6.0,3.0,3.0,3.0,0.6146861446358006,4.982920240852617,0.1748834832192147,-0.11576882276620795,-0.498770407702539,0.7616560208850616,-0.146969876249261,0.0,0.0,0.0,5.017270551771731,3.218318640397162
115483,SEA,2023-11-18,4.0,3.0,1.0,1.0,0.011216723120004709,2.172724608613787,-0.027353260029287254,-0.021852873733196828,-0.7086023560715135,0.20781221791958696,-0.19659549479958227,0.0,0.0,0.0,3.5161458839614324,1.733538228384207
115484,STL,2023-11-18,1.0,5.0,-4.0,-4.0,0.24757182930683744,2.143253621204453,-0.12380713575718859,0.27777978471125475,1.2682998970305865,0.3693289888815542,-0.12175715957471667,0.0,0.8536585365853658,0.0,2.2704517403641247,3.735972932257647
115485,TOR,2023-11-19,4.0,3.0,1.0,1.0,0.5206982655186471,2.670541617590048,-0.13212997859752565,0.14927415236173042,0.5383163246540499,0.5773039552259693,-0.05660568970732212,0.0,0.7804878048780488,0.6097560975609756,2.785510895919285,2.6796820575709983
115486,CBJ,2023-11-19,2.0,5.0,-3.0,-3.0,-0.05428811801832577,-0.1836164877368069,-0.272775803219346,-0.4220532909065571,0.9965844031535213,0.03984365222300397,-0.09413177024132967,0.0,1.1219512195121952,0.12195121951219512,2.6037958782512103,3.845172854495677
115487,VGK,2023-11-19,0.0,3.0,-3.0,-3.0,0.01692218697914743,2.442296507321316,0.17409404351981111,0.15972644880027098,-0.732626105254746,0.07456394979150419,-0.05764176281235685,0.0,0.0,0.09756097560975607,2.2564365272770934,4.180230778921452
115488,BUF,2023-11-19,3.0,2.0,1.0,1.0,0.04146289849541509,0.6959885771123855,-0.020286882832838082,-0.0566963519095417,1.2601485466768951,0.06894852061775897,-0.02748562212234389,0.0,0.8536585365853658,0.0,1.7774933429941353,2.19765642348553
115489,STL,2023-11-19,3.0,1.0,2.0,2.0,0.2509347645549893,2.142511714152702,-0.17477135542907205,0.02767652000168977,1.3278471217473373,0.3622099474823198,-0.11127518292733021,0.0,0.975609756097561,0.7317073170731707,4.120995420779584,2.184505852584086
115490,EDM,2023-11-20,3.0,5.0,-2.0,-2.0,0.43868765094623924,4.9274135721213455,0.09102915710907955,-0.11834373338635562,-0.8965450706824586,0.6188933110031368,-0.1802056600568975,0.0,0.0,1.0,2.758940373219017,4.062753865385431
115491,BOS,2023-11-20,4.0,5.0,-1.0,-1.0,0.21615042841975146,2.580265683165759,0.11999217259628464,0.49979856447721466,-0.42885914433750283,0.3170715290153637,-0.10092110059561231,0.0,0.8292682926829268,0.0,2.8491009924322257,4.200941126987642
115492,NYR,2023-11-20,3.0,6.0,-3.0,-3.0,0.2674656737940075,2.22145790596635,0.09532201470005455,0.4904543023323652,-0.15152165754419028,0.2931822466577855,-0.02571657286377797,0.0,0.46341463414634143,0.0,3.2250622433259313,5.89183951755833
115493,COL,2023-11-20,3.0,4.0,-1.0,-1.0,0.49454812782504665,4.79171964636757,0.14082996449983248,-0.07762809152319747,-0.5167910440770943,0.6043477136499299,-0.10979958582488346,0.0,0.024390243902439046,0.0,2.7924735098822437,3.777983941500001
115494,LAK,2023-11-20,4.0,1.0,3.0,3.0,0.1141712133589135,2.5350704856984336,0.03313094268418312,-0.023219642493697925,-1.29758512233609,0.23737326726466423,-0.12320205390575066,0.0,0.4878048780487805,0.024390243902439046,1.9282458751752583,3.273449585236074
115495,SJS,2023-11-20,1.0,3.0,-2.0,-2.0,-0.4566662136368929,-1.1344181130638251,-0.5844560956582825,0.13331727052433232,1.0460688011397874,-0.36901858521014036,-0.08764762842675256,0.0,1.3414634146341464,0.19512195121951215,2.159853862741056,4.614439124752673
115496,CGY,2023-11-20,4.0,3.0,1.0,1.0,0.46464048458886154,3.561816514283711,-0.6307128625795801,-0.115273072757025,0.07350804787156182,0.44560344436087296,0.01903704022798857,0.0,0.7317073170731707,0.24390243902439024,2.6907728257698627,2.3176500650241767
115497,CHI,2023-11-22,3.0,7.0,-4.0,-4.0,-0.5017116750695001,-2.207876286123335,-0.3032379610700701,0.10657239132373061,0.16233902231079966,-0.37369422352549675,-0.1280174515440034,0.0,2.024390243902439,0.46341463414634143,3.5569810980492944,3.1033564372690874
115498,NJD,2023-11-22,0.0,4.0,-4.0,-4.0,0.5451603424245086,2.5634291968486487,-0.07458562383743324,0.12493528318710836,-0.35315025426697383,0.6589728614988508,-0.11381251907434228,0.0,0.5609756097560976,0.0,2.0988225188860867,2.7626120907616305
115499,BOS,2023-11-22,3.0,1.0,2.0,2.0,0.25557555040951674,2.532801139283115,0.15718683179528872,0.7641365482251153,-0.5405408808885983,0.3479318873019902,-0.09235633689247351,0.0,0.8048780487804879,0.0,3.517520298968509,2.5500503681181588
115500,NYR,2023-11-22,1.0,0.0,1.0,1.0,0.2404291781682747,2.0000703581937533,0.14674578693368287,-0.20704620646989963,-0.04480616449460371,0.26960098120592557,-0.029171803037650882,0.0,0.4390243902439024,0.0,2.929824056679712,2.5482972684649376
115501,WPG,2023-11-22,3.0,2.0,1.0,1.0,0.1064598957614956,2.441923947267359,0.09528228418582663,0.39692230324968264,-0.6922371397504707,0.3324092644758493,-0.22594936871435353,0.0,0.0,0.0,3.332209207795803,3.01919972856703
115502,BUF,2023-11-22,3.0,4.0,-1.0,-1.0,0.04553818801901669,0.740374313923461,0.10228655507400367,-0.01980216308707293,1.2063388374133108,0.05800582307553519,-0.01246763505651852,0.0,0.8292682926829268,0.6585365853658536,3.6942169297674474,3.4051228773027855
115503,EDM,2023-11-22,3.0,6.0,-3.0,-3.0,0.472905388667168,4.81788057785916,0.1672045145317565,-0.0880111131247102,-0.856897423702088,0.6498067051652229,-0.17690131649805468,0.0,0.0,0.975609756097561,3.992818807416222,4.622319869484296
115504,PHI,2023-11-22,2.0,3.0,-1.0,-1.0,-0.08524278750525521,-0.0014446482247264924,-0.00507609895407625,0.07135675524411206,-0.5671317178118712,-0.14915565378486703,0.06391286627961178,0.0,0.29268292682926833,0.0,2.785448128854327,3.372440011991939
115505,CGY,2023-11-22,2.0,4.0,-2.0,-2.0,0.4095429559639405,3.572158364291546,-0.5924164502428092,0.04825046847067718,-0.03111971569445359,0.40513986256815016,0.0044030933957904285,0.0,0.2195121951219512,0.0,2.6684427862604707,3.8187019385877536
115506,STL,2023-11-22,6.0,5.0,1.0,1.0,0.222232196543032,2.229283841309882,-0.26618791164099703,0.31777262848204463,1.2167623707816613,0.31139152524537494,-0.08915932870234278,0.0,0.926829268292683,0.7073170731707317,2.8233719803849557,2.983033780697656
115507,VGK,2023-11-22,2.0,1.0,1.0,1.0,0.07789119876907097,2.839651779842603,0.08872205490280598,0.1966191134705854,-0.6190101551199433,0.1418089837913862,-0.06391778502231532,0.0,0.0,0.07317073170731703,2.71846907578872,2.7072507434460618
115508,VAN,2023-11-22,2.0,5.0,-3.0,-3.0,0.10414078712373333,2.369110966426814,0.3704792891225178,0.5324493872703213,0.01722630381430775,0.2829002208405833,-0.1787594337168498,0.0,0.6097560975609756,0.0,4.007824136321519,3.494302993962675
115509,SJS,2023-11-22,1.0,7.0,-6.0,-6.0,-0.4598241076684299,-1.3361395739068187,-0.58327860494936,-0.12225169538495387,1.0757576337896806,-0.382386036386051,-0.07743807128237887,0.0,1.7804878048780488,0.1707317073170732,1.191136986627414,4.16128608373381
115510,MTL,2023-11-22,4.0,3.0,1.0,1.0,-0.22971449254410245,-0.39596156295042856,-0.26020166751390905,0.3867230708112868,1.513843268629395,-0.1519104618811728,-0.07780403066292978,0.0,1.0,0.0,2.229138373286902,3.524878806165668
115511,DET,2023-11-24,5.0,2.0,3.0,3.0,0.12986195543884488,1.1698407756218763,-0.08384939747372407,-0.19927173037710139,-0.1417359951912919,0.2838762123645319,-0.154014256925687,0.0,0.0,0.0,3.317305863370582,3.086890591291032
115512,NYR,2023-11-24,3.0,1.0,2.0,2.0,0.256417825773661,1.9298529379896014,0.10673425523379382,0.45830336810079736,-0.08017478879973168,0.27541941040242396,-0.019001584628763,0.0,0.41463414634146345,0.0,3.088158677106645,2.1122838076189323
115513,TOR,2023-11-24,3.0,4.0,-1.0,-1.0,0.5108398471012726,2.540048613921143,0.015595785818990203,0.16062190874584625,0.30355852605789535,0.5811305157249362,-0.0702906686236635,0.0,1.0975609756097562,0.0,4.701845405937115,2.6932150121968377
115514,NSH,2023-11-24,8.0,3.0,5.0,5.0,-0.2310306056409965,0.7304586865770549,-0.39055400388740313,0.23056551719489307,0.28569937623063124,-0.08894353754414772,-0.1420870680968488,0.0,0.7317073170731707,0.4390243902439024,4.236538039332452,3.738225607342488
115515,CBJ,2023-11-24,2.0,1.0,1.0,1.0,-0.07840597786826903,-0.03711795750179153,-0.05437727639741251,-0.5598269608059034,1.2441975063316217,0.028347192923105648,-0.10675317079137459,0.0,0.975609756097561,0.0,2.536463981900659,2.781513835622512
115516,EDM,2023-11-24,5.0,0.0,5.0,5.0,0.41351694908381476,4.645330747674673,0.11929457895202127,-0.07584561619384274,-0.6031595552251026,0.5729975193942857,-0.1594805703104707,0.0,0.0,0.0,4.83531364337117,1.8370943979822818
115517,LAK,2023-11-24,5.0,2.0,3.0,3.0,0.08744277906901406,2.33473268643549,0.0958630902034161,0.20214912691510073,-1.3030624656076006,0.19747164105366477,-0.11002886198465064,0.0,0.46341463414634143,0.0,2.660546106518707,1.736332234991592
115518,MTL,2023-11-24,2.0,2.0,0.0,0.0,-0.24578328746183306,-0.3747952887056465,-0.18356696982987167,-0.15994651176124444,1.5926441162546068,-0.15207530303759384,-0.09370798442423918,0.0,0.975609756097561,0.8536585365853658,2.7471805971052774,3.743757904401395
115519,PIT,2023-11-24,2.0,3.0,-1.0,-1.0,0.8611506360374095,3.940422661537919,-0.27935382543758225,-0.15238181593302108,0.7070900426259192,0.8179875479111856,0.043163088126223936,0.0,1.6097560975609755,0.5609756097560976,2.2627760383153035,2.9698154140332447
115520,NYI,2023-11-24,5.0,3.0,2.0,2.0,0.14057534790002046,-0.1614981133237643,-0.126654235477813,0.2593711508672658,-0.25171912284238157,0.22996524270138177,-0.08938989480136134,0.0,0.0,0.29268292682926833,2.756776473471422,3.139639383600771
115521,TBL,2023-11-24,8.0,2.0,6.0,6.0,0.20619359328029344,2.7683303902613847,0.048530969682173186,0.48319294015585196,1.1541490961046503,0.2661582982673238,-0.059964704987030326,0.0,0.09756097560975607,0.0,1.681909620000027,2.1646756692567948
115522,WPG,2023-11-24,3.0,0.0,3.0,3.0,0.11494154938766561,2.1646149144050693,0.11229720125335946,0.3885008114103196,-0.710496413082906,0.3420219734184273,-0.22708042403076156,0.0,0.0,0.0,4.402183049503587,2.8841041797623506
115523,COL,2023-11-24,3.0,2.0,1.0,1.0,0.4708468415063845,4.551596856192385,0.17038059455011687,-0.03854771354300633,-0.43736118079692565,0.578359104765417,-0.10751226325903261,0.0,0.0,0.0,3.6856353877203833,2.108105149009062
115524,CGY,2023-11-24,7.0,4.0,3.0,3.0,0.4313047416542431,3.6171431171704667,-0.6382359247799629,0.0367405693251001,0.08460810404442588,0.40319730140925153,0.028107440244991486,0.0,0.19512195121951215,0.0,3.2105380034347917,2.46558830001191
115525,VAN,2023-11-24,5.0,1.0,4.0,4.0,0.09769541394103443,1.9026649668450948,0.26349153791273733,0.5233830973607975,-0.0876375602816576,0.2515260686984862,-0.15383065475745153,0.0,0.5609756097560975,0.0,2.837438768462422,2.20581917314113
115526,BOS,2023-11-25,4.0,7.0,-3.0,-3.0,0.1841379495871875,2.6084828411678895,0.05642450490876422,0.7731174430173816,-0.6230538281675715,0.28681690236804935,-0.10267895278086192,0.0,0.0,0.0,3.1420427428951445,6.097108932145214
115527,MTL,2023-11-25,0.0,4.0,-4.0,-4.0,-0.23066852597377907,-0.18579933034831492,-0.21304440689553483,0.09052654708225386,1.5239731697036851,-0.13002545053243697,-0.10064307544134214,0.0,0.9512195121951219,0.0,1.9825327212619355,2.7444340984298323
115528,TOR,2023-11-25,2.0,3.0,-1.0,-1.0,0.48824067321781844,2.391568531244799,-0.15744797137478173,0.1468076750266939,0.39307943893663405,0.5716038074066383,-0.08336313418881966,0.0,1.048780487804878,0.5853658536585367,4.15078440339882,3.132512571445921
115529,BUF,2023-11-25,2.0,7.0,-5.0,-5.0,0.1275739234902984,0.9763406610600698,-0.10149460943337359,-0.03744323906998895,1.1068002846173233,0.15207980066545304,-0.024505877175154747,0.0,0.7804878048780488,1.0731707317073171,1.121163909277622,3.984463202354995
115530,PHI,2023-11-25,0.0,0.0,0.0,0.0,-0.10009051587337014,0.10499578706768106,-0.11722382367852868,-0.07420770632309376,-0.6672151780238129,-0.1767879286318419,0.07669741275847172,0.0,0.0,0.5365853658536586,3.7516976923203535,2.1946604932043585
115531,ARI,2023-11-25,2.0,0.0,2.0,2.0,0.31680154432726565,2.0850472774646542,0.4609965530147143,0.19978364881622795,0.6499694852816108,0.4662084121846693,-0.14940686785740367,0.0,1.6341463414634145,0.09756097560975607,2.1391323895697054,2.4758717655064477
115532,CGY,2023-11-25,1.0,3.0,-2.0,-2.0,0.4128915540293183,3.57017995379706,-0.5178161790710112,-0.1453631884969797,0.14718477139548397,0.40127980714785216,0.01161174688146617,0.0,0.1707317073170732,0.2195121951219512,2.8711750759339285,2.4344513667876315
115533,VAN,2023-11-25,3.0,4.0,-1.0,-1.0,0.09921554254061193,1.9877617447656697,0.31864380020895855,0.24457997692117744,-0.1848347671601137,0.24246378370652827,-0.1432482411659162,0.0,0.5121951219512195,0.0,4.9935890928586595,2.251461297090342
115534,MIN,2023-11-26,1.0,4.0,-3.0,-3.0,0.20704191249764753,1.6854811968655203,-0.40641097732093723,0.5905429473850027,-0.4595679456413003,0.18943870585275313,0.017603206644894412,0.0,0.5121951219512195,0.0,2.424382397076215,3.4304431722260285
115535,STL,2023-11-26,4.0,2.0,2.0,2.0,0.20997457006030834,2.1672111356463515,-0.03554133943460493,0.1051915507526993,1.277248605779294,0.32271189125987815,-0.11273732119956976,0.0,0.24390243902439024,0.0,3.308684165218057,3.022353187177945
115536,CBJ,2023-11-26,2.0,3.0,-1.0,-1.0,-0.12370940401608681,0.17372482918237556,-0.022307390165687082,-0.49581363840775733,1.2002028510894376,-0.016110988178701262,-0.1075984158373855,0.0,0.9024390243902439,0.0,1.4206134364424805,2.897666930555735
115537,WPG,2023-11-26,2.0,3.0,-1.0,-1.0,0.1500853110498141,1.9667262131850876,0.0902754161529214,0.019818412358017623,-0.7073929622533874,0.3526829015462216,-0.20259759049640738,0.0,0.0,0.6341463414634146,2.861139524838836,2.068714753048133
115538,ANA,2023-11-26,2.0,8.0,-6.0,-6.0,-0.3256608582576195,-0.8638183639782379,0.01424270781036633,0.271205860256515,0.7997452584863974,-0.25005881439626615,-0.07560204386135322,0.0,1.048780487804878,0.3414634146341463,1.358363248466663,3.5205640790021513
115539,BOS,2023-11-27,2.0,5.0,-3.0,-3.0,0.28608756833953974,2.928089608813967,0.09541489294803068,1.2356175095687614,-0.3688892471394533,0.35171727725086027,-0.06562970891132056,0.0,0.0,0.0,3.3861261161845086,3.5136627765788675
115540,BUF,2023-11-27,5.0,1.0,4.0,4.0,0.09150811519496854,0.7511122622856106,-0.01404061110904499,-0.07352168812356923,1.3018145489176192,0.10274112496544202,-0.011233009770473593,0.0,0.7560975609756098,0.0,2.788443195398061,2.722808184361137
115541,FLA,2023-11-27,5.0,0.0,5.0,5.0,0.2510303336154487,4.299469746785006,-0.1276478470144652,0.07123451793819258,-0.6291175373664544,0.34428002178274164,-0.09324968816729307,0.0,0.0,0.0,2.864641705812245,1.739095570710756
115542,TBL,2023-11-27,1.0,4.0,-3.0,-3.0,0.13447407112084153,2.4527146570926655,0.2496028694529478,0.4625745297784721,1.0599682913715782,0.2079645191036907,-0.07349044798284908,0.0,0.07317073170731703,0.0,4.1824320779423,4.421288008619762
115543,VGK,2023-11-27,1.0,2.0,-1.0,-1.0,-0.007149282176997722,2.1419778922911674,0.05596677533373969,0.23652642281788122,-0.6515848955454567,0.0444527738076951,-0.0516020559846929,0.0,0.5853658536585367,0.04878048780487809,4.314708461126133,3.602937323086028
115544,WSH,2023-11-27,1.0,2.0,-1.0,-1.0,0.10509877703503971,1.264927677839009,-0.1214636650171217,0.059253517203792676,1.839500486971585,0.2599318445643694,-0.15483306752932985,0.0,0.0,0.0,4.082568479710282,1.545045578010567
115545,NYI,2023-11-28,4.0,5.0,-1.0,-1.0,0.07090778868911886,-0.17321692809694386,-0.21265145147081269,0.5590957459229225,-0.07923468270506911,0.1584513099613183,-0.08754352127219951,0.0,1.6829268292682926,0.0,2.4820879638165785,4.1956851028239175
